"part_id","panel","multiple_contacts_child_school","multiple_contacts_adult_school","multiple_contacts_older_adult_school","multiple_contacts_school_precautions","multiple_contacts_school_duration","multiple_contacts_child_other","multiple_contacts_adult_other","multiple_contacts_older_adult_other","multiple_contacts_other_precautions","multiple_contacts_other_duration","survey_round","multiple_contacts_child_work","multiple_contacts_adult_work","multiple_contacts_older_adult_work","multiple_contacts_work_precautions","multiple_contacts_work_duration","panel_id"
10312201,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103122
10312203,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103122
10312204,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103122
10312205,"A",NA,NA,NA,NA,NA,1,1,1,"Prefer not to answer","Less than 1 minute",5,1,2,2,"Prefer not to answer","1 hour or more",103122
10312208,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103122
10312209,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103122
10312301,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103123
10312304,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103123
10312305,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103123
10312307,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103123
10312308,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103123
10312309,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103123
10312310,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103123
10312311,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103123
10312401,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103124
10312403,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103124
10312404,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103124
10312405,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103124
10312409,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103124
10312410,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103124
10312412,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103124
10312413,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103124
10312414,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,103124
10312501,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103125
10312503,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103125
10312505,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103125
10312508,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,8,0,2,0,"Yes","1 minutes or more but less than 5 minutes",103125
10312510,"B",0,6,0,"Sometimes","Less than 1 minute",0,2,0,"Yes","1 minutes or more but less than 5 minutes",10,0,5,0,"Yes","1 minutes or more but less than 5 minutes",103125
10312511,"B",NA,NA,NA,NA,NA,0,3,0,"No","Less than 1 minute",11,0,3,0,"Yes","Less than 1 minute",103125
10312512,"B",NA,NA,NA,NA,NA,0,3,0,"Yes","1 minutes or more but less than 5 minutes",12,0,3,0,"Yes","1 minutes or more but less than 5 minutes",103125
10312513,"B",NA,NA,NA,NA,NA,0,3,2,"Yes","1 minutes or more but less than 5 minutes",13,0,3,2,"Yes","1 minutes or more but less than 5 minutes",103125
10312515,"B",NA,NA,NA,NA,NA,0,2,0,"Yes","Less than 1 minute",15,0,2,0,"Yes","Less than 1 minute",103125
10312601,"A",1,2,0,"Yes","Less than 1 minute",0,0,0,NA,NA,1,1,2,0,"Yes","5 minutes or more but less than 15 minutes",103126
10312603,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103126
10312604,"A",0,0,0,NA,NA,1,5,0,"Yes","5 minutes or more but less than 15 minutes",4,1,0,0,"Yes","1 hour or more",103126
10312605,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103126
10312701,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103127
10312703,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103127
10312704,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103127
10312707,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103127
10312708,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103127
10312709,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103127
10312710,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103127
10312711,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103127
10312712,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103127
10312713,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103127
10312714,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,103127
10312801,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103128
10312803,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,3,0,0,0,NA,NA,103128
10312804,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103128
10312805,"A",NA,NA,NA,NA,NA,3,0,0,"No","1 minutes or more but less than 5 minutes",5,3,0,0,"No","1 minutes or more but less than 5 minutes",103128
10312807,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103128
10312810,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103128
10312811,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103128
10312812,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103128
10312813,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103128
10312901,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103129
10312903,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103129
10312904,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103129
10312910,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103129
10312912,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103129
10312913,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103129
10313001,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103130
10313003,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103130
10313004,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103130
10313005,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103130
10313007,"A",NA,NA,NA,NA,NA,0,3,0,"Yes","15 minutes or more but less than 1 hour",7,0,5,2,"Yes","1 hour or more",103130
10313008,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103130
10313101,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103131
10313103,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103131
10313104,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103131
10313105,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103131
10313201,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103132
10313203,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103132
10313204,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103132
10313301,"A",NA,NA,NA,NA,NA,0,0,1,"Yes","15 minutes or more but less than 1 hour",1,NA,NA,NA,NA,NA,103133
10313303,"A",NA,NA,NA,NA,NA,0,0,1,"Yes","5 minutes or more but less than 15 minutes",3,NA,NA,NA,NA,NA,103133
10313304,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103133
10313305,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103133
10313310,"B",NA,NA,NA,NA,NA,0,0,2,"Yes","1 minutes or more but less than 5 minutes",10,NA,NA,NA,NA,NA,103133
10313311,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103133
10313312,"B",NA,NA,NA,NA,NA,0,0,1,"Yes","5 minutes or more but less than 15 minutes",12,NA,NA,NA,NA,NA,103133
10313315,"B",0,0,0,NA,NA,0,0,0,NA,NA,15,NA,NA,NA,NA,NA,103133
10313401,"A",NA,NA,NA,NA,NA,2,6,1,"Sometimes","1 hour or more",1,30,150,50,"Prefer not to answer","1 hour or more",103134
10313403,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103134
10313404,"A",NA,NA,NA,NA,NA,2,10,2,"No","1 hour or more",4,15,80,50,"Sometimes","5 minutes or more but less than 15 minutes",103134
10313405,"A",NA,NA,NA,NA,NA,10,100,50,"Sometimes","15 minutes or more but less than 1 hour",5,10,100,50,"Sometimes","5 minutes or more but less than 15 minutes",103134
10313408,"A",2,2,2,"Yes","1 hour or more",3,5,8,"Yes","1 hour or more",8,12,60,35,"Yes","1 hour or more",103134
10313410,"B",NA,NA,NA,NA,NA,2,10,5,"Yes","1 hour or more",10,20,40,50,"Yes","5 minutes or more but less than 15 minutes",103134
10313411,"B",2,25,19,"Sometimes","5 minutes or more but less than 15 minutes",0,5,6,"Sometimes","15 minutes or more but less than 1 hour",11,20,50,30,"Sometimes","15 minutes or more but less than 1 hour",103134
10313412,"B",0,0,0,NA,NA,0,5,5,"Sometimes","1 hour or more",12,1,10,1,"Sometimes","1 hour or more",103134
10313413,"B",NA,NA,NA,NA,NA,1,1,0,"Sometimes","1 hour or more",13,10,50,60,"Sometimes","5 minutes or more but less than 15 minutes",103134
10313414,"B",NA,NA,NA,NA,NA,0,0,0,NA,NA,14,0,6,0,"No","1 hour or more",103134
10313501,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103135
10313503,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103135
10313504,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103135
10313505,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103135
10313601,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103136
10313603,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,3,0,0,0,NA,NA,103136
10313604,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103136
10313605,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103136
10313607,"A",0,0,0,NA,NA,0,0,0,NA,NA,7,0,0,0,NA,NA,103136
10313609,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,9,0,0,0,NA,NA,103136
10313610,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103136
10313611,"B",NA,NA,NA,NA,NA,0,0,0,NA,NA,11,0,0,0,NA,NA,103136
10313612,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103136
10313613,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103136
10313614,"B",0,0,0,NA,NA,0,0,0,NA,NA,14,0,0,0,NA,NA,103136
10313615,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,103136
10313701,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,1,0,2,1,"Yes","5 minutes or more but less than 15 minutes",103137
10313704,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103137
10313705,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,5,0,9,0,"Yes","15 minutes or more but less than 1 hour",103137
10313801,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103138
10313803,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103138
10313804,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103138
10313805,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103138
10313807,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103138
10313808,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103138
10313809,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103138
10313901,"A",NA,NA,NA,NA,NA,1,24,5,"No","1 hour or more",1,12,21,9,"Yes","15 minutes or more but less than 1 hour",103139
10314001,"A",NA,NA,NA,NA,NA,1,4,1,"Sometimes","15 minutes or more but less than 1 hour",1,2,12,2,"Yes","15 minutes or more but less than 1 hour",103140
10314003,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103140
10314005,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,5,2,15,25,"Yes","5 minutes or more but less than 15 minutes",103140
10314101,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103141
10314103,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,3,0,0,0,NA,NA,103141
10314104,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103141
10314105,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103141
10314107,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,7,1,0,0,"Yes","5 minutes or more but less than 15 minutes",103141
10314108,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,8,0,1,0,"Yes","5 minutes or more but less than 15 minutes",103141
10314110,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103141
10314111,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103141
10314112,"B",NA,NA,NA,NA,NA,0,0,0,NA,NA,12,0,1,1,"Yes","1 minutes or more but less than 5 minutes",103141
10314113,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103141
10314114,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,103141
10314115,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,103141
10314201,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103142
10314203,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103142
10314204,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103142
10314207,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103142
10314208,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103142
10314209,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103142
10314210,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103142
10314211,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103142
10314212,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103142
10314213,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103142
10314214,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,103142
10314215,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,103142
10314301,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103143
10314303,"A",NA,NA,NA,NA,NA,1,60,0,"No","1 hour or more",3,1,60,0,"No","1 hour or more",103143
10314304,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103143
10314305,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103143
10314308,"A",0,0,0,NA,NA,0,0,0,NA,NA,8,15,1,1,"Yes","1 hour or more",103143
10314309,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103143
10314310,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103143
10314311,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103143
10314312,"B",NA,NA,NA,NA,NA,1,70,0,"No","1 hour or more",12,1,70,0,"No","1 hour or more",103143
10314313,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103143
10314315,"B",NA,NA,NA,NA,NA,0,0,0,NA,NA,15,1,80,0,"No","1 hour or more",103143
10314401,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103144
10314404,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103144
10314410,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103144
10314411,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103144
10314501,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103145
10314503,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103145
10314504,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,4,0,0,0,NA,NA,103145
10314505,"A",NA,NA,NA,NA,NA,0,5,0,"Yes","1 minutes or more but less than 5 minutes",5,0,8,0,"Yes","15 minutes or more but less than 1 hour",103145
10314507,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103145
10314508,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103145
10314510,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103145
10314512,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103145
10314513,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103145
10314515,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,103145
10314601,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103146
10314607,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103146
10314701,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103147
10314703,"A",NA,NA,NA,NA,NA,3,3,3,"Prefer not to answer","1 minutes or more but less than 5 minutes",3,3,3,2,"Prefer not to answer","5 minutes or more but less than 15 minutes",103147
10314704,"A",NA,NA,NA,NA,NA,1,1,1,"Yes","Less than 1 minute",4,1,1,1,"Yes","5 minutes or more but less than 15 minutes",103147
10314710,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103147
10314711,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103147
10314712,"B",1,1,1,"No","1 minutes or more but less than 5 minutes",1,1,1,"Yes","1 minutes or more but less than 5 minutes",12,1,1,1,"No","1 minutes or more but less than 5 minutes",103147
10314713,"B",NA,NA,NA,NA,NA,1,1,1,"Prefer not to answer","1 hour or more",13,1,1,1,"Yes","1 hour or more",103147
10314801,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103148
10314804,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103148
10314809,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103148
10314901,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103149
10314903,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103149
10314904,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103149
10314905,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103149
10314909,"A",NA,NA,NA,NA,NA,0,8,0,"Yes","5 minutes or more but less than 15 minutes",9,0,8,0,"Yes","5 minutes or more but less than 15 minutes",103149
10314910,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103149
10314912,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103149
10315001,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103150
10315003,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103150
10315004,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103150
10315010,"B",NA,NA,NA,NA,NA,0,1,1,"Yes","1 minutes or more but less than 5 minutes",10,2,0,0,"Yes","1 minutes or more but less than 5 minutes",103150
10315011,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103150
10315101,"A",0,0,0,NA,NA,5,0,0,"Yes","5 minutes or more but less than 15 minutes",1,5,0,0,"Yes","1 hour or more",103151
10315103,"A",NA,NA,NA,NA,NA,0,6,2,"Yes","1 minutes or more but less than 5 minutes",3,0,6,2,"Sometimes","5 minutes or more but less than 15 minutes",103151
10315104,"A",NA,NA,NA,NA,NA,0,0,6,"Yes","1 minutes or more but less than 5 minutes",4,0,11,1,"Yes","15 minutes or more but less than 1 hour",103151
10315107,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,7,4,4,0,"Yes","5 minutes or more but less than 15 minutes",103151
10315108,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103151
10315109,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,9,0,2,1,"Yes","1 hour or more",103151
10315110,"B",NA,NA,NA,NA,NA,0,4,0,"No","1 hour or more",10,3,0,0,"Yes","1 hour or more",103151
10315111,"B",NA,NA,NA,NA,NA,0,4,1,"No","1 hour or more",11,0,3,0,"Yes","1 hour or more",103151
10315112,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103151
10315113,"B",NA,NA,NA,NA,NA,1,2,0,"No","1 hour or more",13,1,2,0,"Yes","15 minutes or more but less than 1 hour",103151
10315114,"B",NA,NA,NA,NA,NA,0,0,0,NA,NA,14,0,4,0,"No","1 hour or more",103151
10315115,"B",NA,NA,NA,NA,NA,0,4,0,"Sometimes","1 hour or more",15,0,4,0,"No","1 hour or more",103151
10315201,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103152
10315203,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103152
10315204,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103152
10315205,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,103152
10315207,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103152
10315208,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103152
10315301,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,103153
10315303,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103153
10315304,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103153
10315308,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,103153
10315309,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,103153
10315310,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,103153
10315311,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,103153
10315312,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,103153
10315313,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103153
10315314,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,103153
10315315,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,103153
10315401,"A",NA,NA,NA,NA,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,103154
10315403,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,103154
10315404,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,103154
10315407,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,103154
