"part_id","hh_id","part_age","part_gender"
10164404,"HH10164404","18-29","M"
10164405,"HH10164405","18-29","M"
10164407,"HH10164407","18-29","M"
10164408,"HH10164408","18-29","M"
10164501,"HH10164501","70-120","M"
10164503,"HH10164503","70-120","M"
10164505,"HH10164505","70-120","M"
10164601,"HH10164601","60-69","M"
10164603,"HH10164603","60-69","M"
10164701,"HH10164701","50-59","M"
10164703,"HH10164703","50-59","M"
10164704,"HH10164704","50-59","M"
10164707,"HH10164707","50-59","M"
10164708,"HH10164708","50-59","M"
10164801,"HH10164801","18-29","M"
10164805,"HH10164805","18-29","M"
10164809,"HH10164809","18-29","M"
10164901,"HH10164901","30-39","F"
10165001,"HH10165001","18-29","F"
10165003,"HH10165003","18-29","F"
10165004,"HH10165004","18-29","F"
10165007,"HH10165007","18-29","F"
10165101,"HH10165101","60-69","F"
10165104,"HH10165104","70-120","F"
10165105,"HH10165105","60-69","F"
10165107,"HH10165107","60-69","F"
10165108,"HH10165108","60-69","F"
10165201,"HH10165201","30-39","F"
10165203,"HH10165203","30-39","F"
10165204,"HH10165204","30-39","F"
10165205,"HH10165205","30-39","F"
10165207,"HH10165207","30-39","F"
10165208,"HH10165208","30-39","M"
10165209,"HH10165209","30-39","M"
10165301,"HH10165301","30-39","M"
10165307,"HH10165307","30-39","M"
10165401,"HH10165401","50-59","M"
10165405,"HH10165405","50-59","M"
10165407,"HH10165407","50-59","M"
10165408,"HH10165408","50-59","M"
10165501,"HH10165501","30-39","M"
10165503,"HH10165503","30-39","M"
10165601,"HH10165601","30-39","F"
10165603,"HH10165603","30-39","F"
10165701,"HH10165701","40-49","F"
10165703,"HH10165703","40-49","F"
10165801,"HH10165801","50-59","M"
10165901,"HH10165901","60-69","F"
10166001,"HH10166001","40-49","M"
10166101,"HH10166101","18-29","M"
10166103,"HH10166103","18-29","M"
10166201,"HH10166201","50-59","F"
10166203,"HH10166203","50-59","F"
10166301,"HH10166301","18-29","F"
10166305,"HH10166305","18-29","F"
10166307,"HH10166307","18-29","F"
10166308,"HH10166308","18-29","F"
10166309,"HH10166309","18-29","F"
10166401,"HH10166401","18-29","M"
10166403,"HH10166403","18-29","M"
10166501,"HH10166501","18-29","M"
10166505,"HH10166505","18-29","M"
10166507,"HH10166507","18-29","M"
10166601,"HH10166601","60-69","F"
10166603,"HH10166603","60-69","F"
10166701,"HH10166701","50-59","F"
10166801,"HH10166801","40-49","M"
10166803,"HH10166803","40-49","M"
10166901,"HH10166901","70-120","M"
10166907,"HH10166907","70-120","M"
10166908,"HH10166908","70-120","M"
10166909,"HH10166909","70-120","M"
10167001,"HH10167001","60-69","F"
10167101,"HH10167101","40-49","F"
10167103,"HH10167103","40-49","F"
10167201,"HH10167201","40-49","M"
10167203,"HH10167203","40-49","M"
10167301,"HH10167301","70-120","F"
10167303,"HH10167303","70-120","F"
10167401,"HH10167401","18-29","F"
10167403,"HH10167403","18-29","F"
10167501,"HH10167501","30-39","F"
10167503,"HH10167503","30-39","F"
10167601,"HH10167601","30-39","M"
10167603,"HH10167603","30-39","M"
10167701,"HH10167701","40-49","M"
10167703,"HH10167703","40-49","M"
10167801,"HH10167801","70-120","M"
10167803,"HH10167803","70-120","M"
10167901,"HH10167901","30-39","F"
10167905,"HH10167905","30-39","F"
10168001,"HH10168001","70-120","M"
10168003,"HH10168003","70-120","M"
10168101,"HH10168101","70-120","F"
10168103,"HH10168103","70-120","F"
10168201,"HH10168201","18-29","M"
10168301,"HH10168301","50-59","M"
10168401,"HH10168401","60-69","M"
10168403,"HH10168403","60-69","M"
10168501,"HH10168501","18-29","F"
10168503,"HH10168503","18-29","F"
10168601,"HH10168601","30-39","M"
10168701,"HH10168701","60-69","M"
10168703,"HH10168703","60-69","M"
