part_id,month,year,sday_id,dayofweek,day,wave
1424708,8,2020,2020.08.01,6,1,8
1424908,8,2020,2020.08.01,6,1,8
1425008,7,2020,2020.07.31,5,31,8
1425108,8,2020,2020.08.01,6,1,8
1425308,7,2020,2020.07.30,4,30,8
1425608,8,2020,2020.08.01,6,1,8
1425708,8,2020,2020.08.04,2,4,8
1425908,8,2020,2020.08.01,6,1,8
1426008,8,2020,2020.08.03,1,3,8
1426108,8,2020,2020.08.02,0,2,8
1426308,7,2020,2020.07.30,4,30,8
1426408,8,2020,2020.08.04,2,4,8
1426508,7,2020,2020.07.29,3,29,8
1426608,7,2020,2020.07.29,3,29,8
1426708,8,2020,2020.08.01,6,1,8
1426808,8,2020,2020.08.01,6,1,8
1426908,8,2020,2020.08.03,1,3,8
1427008,8,2020,2020.08.01,6,1,8
1427308,7,2020,2020.07.29,3,29,8
1427608,7,2020,2020.07.30,4,30,8
1427708,7,2020,2020.07.31,5,31,8
1427808,8,2020,2020.08.03,1,3,8
1427908,8,2020,2020.08.01,6,1,8
1428008,8,2020,2020.08.02,0,2,8
1428108,7,2020,2020.07.29,3,29,8
1428408,7,2020,2020.07.29,3,29,8
1428508,7,2020,2020.07.30,4,30,8
1428708,8,2020,2020.08.02,0,2,8
1428808,7,2020,2020.07.31,5,31,8
1428908,8,2020,2020.08.01,6,1,8
1429108,7,2020,2020.07.29,3,29,8
1429308,8,2020,2020.08.01,6,1,8
1429408,8,2020,2020.08.02,0,2,8
1429608,8,2020,2020.08.04,2,4,8
1429708,7,2020,2020.07.29,3,29,8
1429808,7,2020,2020.07.30,4,30,8
1429908,7,2020,2020.07.29,3,29,8
1430008,8,2020,2020.08.01,6,1,8
1430108,8,2020,2020.08.03,1,3,8
1430208,8,2020,2020.08.05,3,5,8
1430308,8,2020,2020.08.02,0,2,8
1430408,7,2020,2020.07.29,3,29,8
1430508,7,2020,2020.07.29,3,29,8
1430708,8,2020,2020.08.01,6,1,8
1430808,8,2020,2020.08.03,1,3,8
1430908,8,2020,2020.08.02,0,2,8
1431308,7,2020,2020.07.31,5,31,8
1431508,7,2020,2020.07.30,4,30,8
1431608,7,2020,2020.07.29,3,29,8
1431708,8,2020,2020.08.04,2,4,8
1432008,8,2020,2020.08.01,6,1,8
1432108,8,2020,2020.08.02,0,2,8
1432208,8,2020,2020.08.04,2,4,8
1432508,8,2020,2020.08.02,0,2,8
1432608,7,2020,2020.07.31,5,31,8
1432708,8,2020,2020.08.04,2,4,8
1432808,8,2020,2020.08.01,6,1,8
1432908,7,2020,2020.07.31,5,31,8
1433008,7,2020,2020.07.30,4,30,8
1433108,7,2020,2020.07.30,4,30,8
1433308,8,2020,2020.08.02,0,2,8
1433408,8,2020,2020.08.01,6,1,8
1433508,8,2020,2020.08.02,0,2,8
1433608,7,2020,2020.07.30,4,30,8
1433708,7,2020,2020.07.31,5,31,8
1433808,7,2020,2020.07.29,3,29,8
1433908,7,2020,2020.07.30,4,30,8
1434008,8,2020,2020.08.01,6,1,8
1434308,8,2020,2020.08.02,0,2,8
1434408,8,2020,2020.08.02,0,2,8
1434508,7,2020,2020.07.29,3,29,8
1434608,8,2020,2020.08.02,0,2,8
1434708,8,2020,2020.08.01,6,1,8
1434908,7,2020,2020.07.29,3,29,8
1435008,7,2020,2020.07.30,4,30,8
1435108,8,2020,2020.08.04,2,4,8
1435208,8,2020,2020.08.04,2,4,8
1435308,8,2020,2020.08.01,6,1,8
1435408,7,2020,2020.07.30,4,30,8
1435508,7,2020,2020.07.31,5,31,8
1435608,7,2020,2020.07.29,3,29,8
1435708,8,2020,2020.08.04,2,4,8
1435808,8,2020,2020.08.01,6,1,8
1436008,8,2020,2020.08.01,6,1,8
1436108,8,2020,2020.08.01,6,1,8
1436208,8,2020,2020.08.03,1,3,8
1436308,7,2020,2020.07.31,5,31,8
1436408,8,2020,2020.08.02,0,2,8
1436508,8,2020,2020.08.02,0,2,8
1436608,7,2020,2020.07.31,5,31,8
1436808,7,2020,2020.07.29,3,29,8
1436908,7,2020,2020.07.31,5,31,8
1437008,7,2020,2020.07.30,4,30,8
1437108,7,2020,2020.07.30,4,30,8
1437208,8,2020,2020.08.01,6,1,8
1437308,8,2020,2020.08.03,1,3,8
1437408,7,2020,2020.07.31,5,31,8
1437508,8,2020,2020.08.01,6,1,8
1437608,7,2020,2020.07.31,5,31,8
1437708,7,2020,2020.07.29,3,29,8
1437808,8,2020,2020.08.03,1,3,8
1437908,8,2020,2020.08.04,2,4,8
1438008,7,2020,2020.07.31,5,31,8
1438108,8,2020,2020.08.04,2,4,8
1438208,7,2020,2020.07.29,3,29,8
1438408,8,2020,2020.08.01,6,1,8
1438508,7,2020,2020.07.30,4,30,8
1438608,7,2020,2020.07.31,5,31,8
1438708,7,2020,2020.07.31,5,31,8
1438808,8,2020,2020.08.01,6,1,8
1438908,8,2020,2020.08.01,6,1,8
1439108,8,2020,2020.08.02,0,2,8
1439208,7,2020,2020.07.29,3,29,8
1439308,7,2020,2020.07.29,3,29,8
1439408,7,2020,2020.07.31,5,31,8
1439508,8,2020,2020.08.04,2,4,8
1439608,7,2020,2020.07.29,3,29,8
1439708,7,2020,2020.07.30,4,30,8
1439808,8,2020,2020.08.01,6,1,8
1439908,8,2020,2020.08.01,6,1,8
1440008,7,2020,2020.07.30,4,30,8
1440108,8,2020,2020.08.01,6,1,8
1440308,7,2020,2020.07.30,4,30,8
1440408,7,2020,2020.07.29,3,29,8
1440508,8,2020,2020.08.04,2,4,8
1440608,7,2020,2020.07.29,3,29,8
1440908,8,2020,2020.08.03,1,3,8
1441208,7,2020,2020.07.30,4,30,8
1441308,7,2020,2020.07.29,3,29,8
1441408,8,2020,2020.08.03,1,3,8
1441508,7,2020,2020.07.31,5,31,8
1442008,8,2020,2020.08.01,6,1,8
1442108,8,2020,2020.08.01,6,1,8
1442208,8,2020,2020.08.01,6,1,8
1442308,8,2020,2020.08.03,1,3,8
1442508,8,2020,2020.08.01,6,1,8
1442608,8,2020,2020.08.04,2,4,8
1442708,7,2020,2020.07.29,3,29,8
1442908,8,2020,2020.08.02,0,2,8
1443008,8,2020,2020.08.01,6,1,8
1443108,7,2020,2020.07.29,3,29,8
1443208,8,2020,2020.08.01,6,1,8
1443308,8,2020,2020.08.01,6,1,8
1443408,8,2020,2020.08.01,6,1,8
1444008,7,2020,2020.07.30,4,30,8
1444108,7,2020,2020.07.31,5,31,8
1444608,7,2020,2020.07.29,3,29,8
1444908,7,2020,2020.07.29,3,29,8
1445008,7,2020,2020.07.29,3,29,8
1445108,7,2020,2020.07.30,4,30,8
1445208,7,2020,2020.07.31,5,31,8
1445408,7,2020,2020.07.31,5,31,8
1445508,7,2020,2020.07.30,4,30,8
1445608,7,2020,2020.07.29,3,29,8
1445708,8,2020,2020.08.02,0,2,8
1445808,8,2020,2020.08.02,0,2,8
1445908,8,2020,2020.08.01,6,1,8
1446108,7,2020,2020.07.30,4,30,8
1446308,8,2020,2020.08.01,6,1,8
1446408,7,2020,2020.07.30,4,30,8
1446508,7,2020,2020.07.29,3,29,8
1446708,8,2020,2020.08.01,6,1,8
1446908,8,2020,2020.08.02,0,2,8
1447008,8,2020,2020.08.01,6,1,8
1447208,7,2020,2020.07.31,5,31,8
1447308,7,2020,2020.07.29,3,29,8
1447408,8,2020,2020.08.01,6,1,8
1447508,8,2020,2020.08.01,6,1,8
1447608,8,2020,2020.08.01,6,1,8
1447708,7,2020,2020.07.29,3,29,8
1447808,8,2020,2020.08.01,6,1,8
1447908,7,2020,2020.07.31,5,31,8
1448008,7,2020,2020.07.30,4,30,8
1448308,7,2020,2020.07.30,4,30,8
1448608,7,2020,2020.07.31,5,31,8
1448808,7,2020,2020.07.30,4,30,8
1449008,7,2020,2020.07.29,3,29,8
1449108,8,2020,2020.08.01,6,1,8
1449208,8,2020,2020.08.02,0,2,8
1449308,7,2020,2020.07.30,4,30,8
1449408,8,2020,2020.08.01,6,1,8
1449608,8,2020,2020.08.04,2,4,8
1449808,7,2020,2020.07.31,5,31,8
1449908,8,2020,2020.08.01,6,1,8
1450108,7,2020,2020.07.29,3,29,8
1450208,7,2020,2020.07.30,4,30,8
1450308,8,2020,2020.08.03,1,3,8
1450608,7,2020,2020.07.29,3,29,8
1450808,7,2020,2020.07.29,3,29,8
1450908,8,2020,2020.08.02,0,2,8
1451008,7,2020,2020.07.30,4,30,8
1451108,8,2020,2020.08.01,6,1,8
1451208,8,2020,2020.08.02,0,2,8
1451308,8,2020,2020.08.01,6,1,8
1451408,8,2020,2020.08.03,1,3,8
1451508,7,2020,2020.07.29,3,29,8
1451608,8,2020,2020.08.02,0,2,8
1451808,7,2020,2020.07.31,5,31,8
1451908,7,2020,2020.07.29,3,29,8
1452008,8,2020,2020.08.01,6,1,8
1452208,7,2020,2020.07.31,5,31,8
1452308,7,2020,2020.07.29,3,29,8
1452508,7,2020,2020.07.29,3,29,8
1452608,8,2020,2020.08.02,0,2,8
1452708,8,2020,2020.08.01,6,1,8
1453008,8,2020,2020.08.03,1,3,8
1453108,7,2020,2020.07.31,5,31,8
1453208,8,2020,2020.08.01,6,1,8
1453308,7,2020,2020.07.31,5,31,8
1453408,7,2020,2020.07.30,4,30,8
1453508,7,2020,2020.07.29,3,29,8
1453808,7,2020,2020.07.30,4,30,8
1454008,7,2020,2020.07.30,4,30,8
1454108,8,2020,2020.08.02,0,2,8
1454208,7,2020,2020.07.29,3,29,8
1454308,8,2020,2020.08.01,6,1,8
1454408,8,2020,2020.08.01,6,1,8
1454508,7,2020,2020.07.31,5,31,8
1454708,7,2020,2020.07.29,3,29,8
1455008,8,2020,2020.08.02,0,2,8
1455108,7,2020,2020.07.30,4,30,8
1455408,7,2020,2020.07.30,4,30,8
1455508,7,2020,2020.07.30,4,30,8
1456008,7,2020,2020.07.29,3,29,8
1456308,7,2020,2020.07.31,5,31,8
1456408,7,2020,2020.07.30,4,30,8
1456508,7,2020,2020.07.31,5,31,8
1456708,7,2020,2020.07.31,5,31,8
1456808,7,2020,2020.07.29,3,29,8
1456908,8,2020,2020.08.03,1,3,8
1457008,7,2020,2020.07.29,3,29,8
1457108,8,2020,2020.08.01,6,1,8
1457208,8,2020,2020.08.01,6,1,8
1457308,8,2020,2020.08.01,6,1,8
1457408,8,2020,2020.08.01,6,1,8
1457508,8,2020,2020.08.01,6,1,8
1457608,7,2020,2020.07.29,3,29,8
1457808,7,2020,2020.07.31,5,31,8
1457908,7,2020,2020.07.29,3,29,8
1458008,8,2020,2020.08.01,6,1,8
1458108,8,2020,2020.08.03,1,3,8
1458208,8,2020,2020.08.02,0,2,8
1458308,8,2020,2020.08.01,6,1,8
1458408,8,2020,2020.08.03,1,3,8
1458608,7,2020,2020.07.29,3,29,8
1458708,7,2020,2020.07.29,3,29,8
1458808,7,2020,2020.07.29,3,29,8
1458908,7,2020,2020.07.30,4,30,8
1459108,7,2020,2020.07.30,4,30,8
1459308,8,2020,2020.08.01,6,1,8
1459408,7,2020,2020.07.29,3,29,8
1459608,7,2020,2020.07.31,5,31,8
1459908,7,2020,2020.07.29,3,29,8
1460008,7,2020,2020.07.30,4,30,8
1460108,7,2020,2020.07.30,4,30,8
1460208,8,2020,2020.08.01,6,1,8
1460308,8,2020,2020.08.01,6,1,8
1460508,7,2020,2020.07.30,4,30,8
1460608,7,2020,2020.07.30,4,30,8
1460908,7,2020,2020.07.29,3,29,8
1461108,8,2020,2020.08.01,6,1,8
1461208,7,2020,2020.07.30,4,30,8
1461308,7,2020,2020.07.29,3,29,8
1461408,8,2020,2020.08.01,6,1,8
1461508,7,2020,2020.07.30,4,30,8
1461608,8,2020,2020.08.03,1,3,8
1461808,8,2020,2020.08.01,6,1,8
1461908,8,2020,2020.08.03,1,3,8
1462308,7,2020,2020.07.29,3,29,8
1462408,8,2020,2020.08.02,0,2,8
1462608,8,2020,2020.08.01,6,1,8
1462708,7,2020,2020.07.30,4,30,8
1462808,7,2020,2020.07.29,3,29,8
1462908,7,2020,2020.07.30,4,30,8
1463008,7,2020,2020.07.29,3,29,8
1463108,7,2020,2020.07.29,3,29,8
1463208,8,2020,2020.08.01,6,1,8
1463308,8,2020,2020.08.01,6,1,8
1463408,7,2020,2020.07.30,4,30,8
1463708,7,2020,2020.07.31,5,31,8
1463808,8,2020,2020.08.01,6,1,8
1463908,8,2020,2020.08.02,0,2,8
1464008,7,2020,2020.07.31,5,31,8
1464108,8,2020,2020.08.01,6,1,8
1464508,8,2020,2020.08.03,1,3,8
1464908,7,2020,2020.07.29,3,29,8
1465108,7,2020,2020.07.29,3,29,8
1465308,7,2020,2020.07.29,3,29,8
1465408,7,2020,2020.07.30,4,30,8
1465508,8,2020,2020.08.01,6,1,8
1465608,8,2020,2020.08.04,2,4,8
1465808,8,2020,2020.08.02,0,2,8
1465908,7,2020,2020.07.29,3,29,8
1466008,7,2020,2020.07.30,4,30,8
1466208,7,2020,2020.07.29,3,29,8
1466308,7,2020,2020.07.29,3,29,8
1466408,7,2020,2020.07.30,4,30,8
1466608,8,2020,2020.08.01,6,1,8
1466708,7,2020,2020.07.31,5,31,8
1466808,8,2020,2020.08.01,6,1,8
1467008,7,2020,2020.07.31,5,31,8
1467108,7,2020,2020.07.30,4,30,8
1467308,8,2020,2020.08.02,0,2,8
1467408,8,2020,2020.08.03,1,3,8
1467608,8,2020,2020.08.01,6,1,8
1468008,8,2020,2020.08.04,2,4,8
1468108,7,2020,2020.07.29,3,29,8
1468208,7,2020,2020.07.30,4,30,8
1468308,8,2020,2020.08.03,1,3,8
1468408,7,2020,2020.07.29,3,29,8
1468508,8,2020,2020.08.04,2,4,8
1468808,8,2020,2020.08.01,6,1,8
1469008,7,2020,2020.07.29,3,29,8
1469108,7,2020,2020.07.30,4,30,8
1469308,7,2020,2020.07.29,3,29,8
1469408,8,2020,2020.08.01,6,1,8
1469608,7,2020,2020.07.29,3,29,8
1469708,8,2020,2020.08.03,1,3,8
1470108,8,2020,2020.08.03,1,3,8
1470208,7,2020,2020.07.31,5,31,8
1470308,7,2020,2020.07.30,4,30,8
1470408,8,2020,2020.08.03,1,3,8
1470908,7,2020,2020.07.29,3,29,8
1471008,7,2020,2020.07.30,4,30,8
1471208,7,2020,2020.07.29,3,29,8
1471408,7,2020,2020.07.30,4,30,8
1471808,7,2020,2020.07.31,5,31,8
1472008,7,2020,2020.07.31,5,31,8
1472108,7,2020,2020.07.31,5,31,8
1472508,8,2020,2020.08.04,2,4,8
1472608,7,2020,2020.07.29,3,29,8
1472708,7,2020,2020.07.30,4,30,8
1472908,7,2020,2020.07.31,5,31,8
1473008,7,2020,2020.07.30,4,30,8
1473108,8,2020,2020.08.01,6,1,8
1473308,8,2020,2020.08.01,6,1,8
1473508,7,2020,2020.07.29,3,29,8
1473708,8,2020,2020.08.03,1,3,8
1473808,7,2020,2020.07.31,5,31,8
1473908,7,2020,2020.07.29,3,29,8
1474108,7,2020,2020.07.30,4,30,8
1474208,7,2020,2020.07.29,3,29,8
1474508,8,2020,2020.08.01,6,1,8
1474608,8,2020,2020.08.02,0,2,8
1474708,8,2020,2020.08.04,2,4,8
1474908,8,2020,2020.08.04,2,4,8
1475008,7,2020,2020.07.31,5,31,8
1475108,8,2020,2020.08.03,1,3,8
1475208,7,2020,2020.07.30,4,30,8
1475408,7,2020,2020.07.30,4,30,8
1475508,7,2020,2020.07.30,4,30,8
1475608,7,2020,2020.07.30,4,30,8
1475708,7,2020,2020.07.30,4,30,8
1475908,7,2020,2020.07.29,3,29,8
1476208,7,2020,2020.07.30,4,30,8
1476308,7,2020,2020.07.31,5,31,8
1476508,8,2020,2020.08.01,6,1,8
1477008,7,2020,2020.07.29,3,29,8
1477308,8,2020,2020.08.01,6,1,8
1477408,8,2020,2020.08.01,6,1,8
1477608,7,2020,2020.07.29,3,29,8
1477708,7,2020,2020.07.30,4,30,8
1477808,7,2020,2020.07.29,3,29,8
1477908,8,2020,2020.08.01,6,1,8
1478008,7,2020,2020.07.29,3,29,8
1478108,7,2020,2020.07.30,4,30,8
1478208,7,2020,2020.07.29,3,29,8
1478308,7,2020,2020.07.31,5,31,8
1478508,7,2020,2020.07.29,3,29,8
1478808,8,2020,2020.08.01,6,1,8
1478908,8,2020,2020.08.01,6,1,8
1479008,7,2020,2020.07.31,5,31,8
1479108,7,2020,2020.07.31,5,31,8
1479208,7,2020,2020.07.29,3,29,8
1479408,7,2020,2020.07.29,3,29,8
1479608,7,2020,2020.07.31,5,31,8
1480008,7,2020,2020.07.29,3,29,8
1480208,8,2020,2020.08.03,1,3,8
1480308,7,2020,2020.07.31,5,31,8
1480408,7,2020,2020.07.30,4,30,8
1480708,7,2020,2020.07.31,5,31,8
1480908,7,2020,2020.07.29,3,29,8
1481008,7,2020,2020.07.31,5,31,8
1481708,8,2020,2020.08.01,6,1,8
1481808,7,2020,2020.07.31,5,31,8
1481908,8,2020,2020.08.01,6,1,8
1482208,7,2020,2020.07.31,5,31,8
1482308,7,2020,2020.07.31,5,31,8
1482508,8,2020,2020.08.02,0,2,8
1482708,7,2020,2020.07.30,4,30,8
1483008,8,2020,2020.08.01,6,1,8
1483208,8,2020,2020.08.01,6,1,8
1483408,8,2020,2020.08.03,1,3,8
1483508,8,2020,2020.08.03,1,3,8
1483608,8,2020,2020.08.01,6,1,8
1483708,8,2020,2020.08.02,0,2,8
1484108,7,2020,2020.07.29,3,29,8
1484608,7,2020,2020.07.30,4,30,8
1484708,7,2020,2020.07.30,4,30,8
1485208,8,2020,2020.08.03,1,3,8
1485308,7,2020,2020.07.29,3,29,8
1485608,7,2020,2020.07.29,3,29,8
1485808,8,2020,2020.08.01,6,1,8
1486108,8,2020,2020.08.03,1,3,8
1486408,7,2020,2020.07.31,5,31,8
1486508,8,2020,2020.08.02,0,2,8
1486608,7,2020,2020.07.30,4,30,8
1487208,8,2020,2020.08.04,2,4,8
1487308,8,2020,2020.08.02,0,2,8
1488008,7,2020,2020.07.31,5,31,8
1488208,7,2020,2020.07.29,3,29,8
1488508,7,2020,2020.07.30,4,30,8
1488608,7,2020,2020.07.31,5,31,8
1489208,8,2020,2020.08.04,2,4,8
1489308,8,2020,2020.08.03,1,3,8
1489608,7,2020,2020.07.29,3,29,8
1489708,7,2020,2020.07.30,4,30,8
1489908,7,2020,2020.07.29,3,29,8
1490008,7,2020,2020.07.29,3,29,8
1490308,8,2020,2020.08.04,2,4,8
1490408,7,2020,2020.07.31,5,31,8
1490508,7,2020,2020.07.30,4,30,8
1490608,8,2020,2020.08.04,2,4,8
1491108,7,2020,2020.07.30,4,30,8
1491208,7,2020,2020.07.31,5,31,8
1491608,7,2020,2020.07.29,3,29,8
1491708,8,2020,2020.08.01,6,1,8
1492008,8,2020,2020.08.04,2,4,8
1492108,8,2020,2020.08.04,2,4,8
1492308,8,2020,2020.08.04,2,4,8
1492608,7,2020,2020.07.30,4,30,8
1492708,7,2020,2020.07.30,4,30,8
1493408,7,2020,2020.07.30,4,30,8
1493908,8,2020,2020.08.01,6,1,8
1494208,8,2020,2020.08.04,2,4,8
1494408,7,2020,2020.07.30,4,30,8
1494608,8,2020,2020.08.03,1,3,8
1494708,7,2020,2020.07.29,3,29,8
1495608,8,2020,2020.08.01,6,1,8
1495908,8,2020,2020.08.02,0,2,8
1496108,8,2020,2020.08.02,0,2,8
1496208,7,2020,2020.07.29,3,29,8
1496308,7,2020,2020.07.30,4,30,8
1497108,7,2020,2020.07.29,3,29,8
1497508,8,2020,2020.08.01,6,1,8
1497608,7,2020,2020.07.29,3,29,8
1497708,8,2020,2020.08.01,6,1,8
1498308,7,2020,2020.07.29,3,29,8
1498408,7,2020,2020.07.31,5,31,8
1498808,8,2020,2020.08.03,1,3,8
1499208,8,2020,2020.08.03,1,3,8
1499408,7,2020,2020.07.30,4,30,8
1499508,7,2020,2020.07.29,3,29,8
1499708,8,2020,2020.08.04,2,4,8
1500108,8,2020,2020.08.02,0,2,8
1500208,7,2020,2020.07.30,4,30,8
1500608,7,2020,2020.07.29,3,29,8
1500708,7,2020,2020.07.30,4,30,8
1500808,7,2020,2020.07.31,5,31,8
1500908,8,2020,2020.08.01,6,1,8
1501108,7,2020,2020.07.30,4,30,8
1501208,8,2020,2020.08.01,6,1,8
1501308,7,2020,2020.07.30,4,30,8
1501408,8,2020,2020.08.01,6,1,8
1501508,7,2020,2020.07.31,5,31,8
1501608,7,2020,2020.07.31,5,31,8
1502008,8,2020,2020.08.01,6,1,8
1502208,7,2020,2020.07.30,4,30,8
1502308,7,2020,2020.07.31,5,31,8
1502508,8,2020,2020.08.02,0,2,8
1502708,8,2020,2020.08.01,6,1,8
1502808,7,2020,2020.07.31,5,31,8
1502908,8,2020,2020.08.02,0,2,8
1503008,7,2020,2020.07.31,5,31,8
1503108,7,2020,2020.07.31,5,31,8
1503208,7,2020,2020.07.31,5,31,8
1503308,7,2020,2020.07.31,5,31,8
1503408,7,2020,2020.07.31,5,31,8
1503508,7,2020,2020.07.29,3,29,8
1503608,8,2020,2020.08.04,2,4,8
1503908,7,2020,2020.07.29,3,29,8
1504008,8,2020,2020.08.01,6,1,8
1504108,8,2020,2020.08.03,1,3,8
1504308,7,2020,2020.07.30,4,30,8
1504408,7,2020,2020.07.31,5,31,8
1504608,7,2020,2020.07.31,5,31,8
1505008,7,2020,2020.07.31,5,31,8
1505108,8,2020,2020.08.03,1,3,8
1505208,7,2020,2020.07.29,3,29,8
1505308,7,2020,2020.07.30,4,30,8
1505408,7,2020,2020.07.30,4,30,8
1505508,7,2020,2020.07.31,5,31,8
1505608,8,2020,2020.08.02,0,2,8
1505708,7,2020,2020.07.31,5,31,8
1505808,7,2020,2020.07.31,5,31,8
1506108,8,2020,2020.08.04,2,4,8
1506308,8,2020,2020.08.01,6,1,8
1506508,8,2020,2020.08.04,2,4,8
1506608,7,2020,2020.07.31,5,31,8
1506708,7,2020,2020.07.31,5,31,8
1506908,7,2020,2020.07.30,4,30,8
1507008,7,2020,2020.07.31,5,31,8
1507208,7,2020,2020.07.29,3,29,8
1507308,7,2020,2020.07.29,3,29,8
1507508,8,2020,2020.08.01,6,1,8
1507808,7,2020,2020.07.29,3,29,8
1508008,7,2020,2020.07.31,5,31,8
1508208,8,2020,2020.08.04,2,4,8
1508308,8,2020,2020.08.02,0,2,8
1508408,8,2020,2020.08.04,2,4,8
1508508,7,2020,2020.07.30,4,30,8
1508608,7,2020,2020.07.31,5,31,8
1508708,8,2020,2020.08.02,0,2,8
1508808,8,2020,2020.08.03,1,3,8
1508908,7,2020,2020.07.29,3,29,8
1509008,8,2020,2020.08.02,0,2,8
1509208,7,2020,2020.07.31,5,31,8
1509308,7,2020,2020.07.30,4,30,8
1509708,7,2020,2020.07.31,5,31,8
1509908,7,2020,2020.07.29,3,29,8
1510208,7,2020,2020.07.31,5,31,8
1510308,7,2020,2020.07.30,4,30,8
1510408,7,2020,2020.07.29,3,29,8
1510608,8,2020,2020.08.03,1,3,8
1510708,7,2020,2020.07.29,3,29,8
1510808,8,2020,2020.08.01,6,1,8
1510908,8,2020,2020.08.01,6,1,8
1511008,8,2020,2020.08.03,1,3,8
1511108,8,2020,2020.08.01,6,1,8
1511208,7,2020,2020.07.29,3,29,8
1511408,7,2020,2020.07.30,4,30,8
1511508,7,2020,2020.07.31,5,31,8
1511708,7,2020,2020.07.31,5,31,8
1511808,7,2020,2020.07.31,5,31,8
1511908,8,2020,2020.08.01,6,1,8
1512208,8,2020,2020.08.01,6,1,8
1512308,8,2020,2020.08.04,2,4,8
1512408,7,2020,2020.07.30,4,30,8
1512508,8,2020,2020.08.03,1,3,8
1512708,7,2020,2020.07.31,5,31,8
1512808,7,2020,2020.07.31,5,31,8
1512908,7,2020,2020.07.31,5,31,8
1513008,8,2020,2020.08.03,1,3,8
1513108,7,2020,2020.07.30,4,30,8
1513208,7,2020,2020.07.30,4,30,8
1513408,7,2020,2020.07.31,5,31,8
1513608,7,2020,2020.07.31,5,31,8
1513808,8,2020,2020.08.01,6,1,8
1513908,7,2020,2020.07.31,5,31,8
1514008,8,2020,2020.08.05,3,5,8
1514108,8,2020,2020.08.03,1,3,8
1514308,7,2020,2020.07.29,3,29,8
1514408,8,2020,2020.08.03,1,3,8
1514608,8,2020,2020.08.01,6,1,8
1514908,7,2020,2020.07.29,3,29,8
1515008,8,2020,2020.08.02,0,2,8
1515408,8,2020,2020.08.01,6,1,8
1515608,8,2020,2020.08.01,6,1,8
1515708,7,2020,2020.07.29,3,29,8
1515808,7,2020,2020.07.29,3,29,8
1515908,8,2020,2020.08.01,6,1,8
1516108,7,2020,2020.07.31,5,31,8
1516308,7,2020,2020.07.29,3,29,8
1516508,8,2020,2020.08.02,0,2,8
1516808,7,2020,2020.07.31,5,31,8
1516908,7,2020,2020.07.31,5,31,8
1517008,7,2020,2020.07.29,3,29,8
1517308,8,2020,2020.08.01,6,1,8
1517408,7,2020,2020.07.29,3,29,8
1517508,7,2020,2020.07.31,5,31,8
1517608,7,2020,2020.07.31,5,31,8
1517708,8,2020,2020.08.02,0,2,8
1517808,7,2020,2020.07.31,5,31,8
1518208,7,2020,2020.07.29,3,29,8
1518308,7,2020,2020.07.31,5,31,8
1518508,8,2020,2020.08.01,6,1,8
1518808,8,2020,2020.08.02,0,2,8
1518908,7,2020,2020.07.30,4,30,8
1519008,7,2020,2020.07.29,3,29,8
1519308,7,2020,2020.07.29,3,29,8
1519408,7,2020,2020.07.31,5,31,8
1519908,7,2020,2020.07.31,5,31,8
1520008,7,2020,2020.07.29,3,29,8
1520108,7,2020,2020.07.30,4,30,8
1520208,7,2020,2020.07.31,5,31,8
1520608,7,2020,2020.07.31,5,31,8
1520908,7,2020,2020.07.29,3,29,8
1521008,7,2020,2020.07.29,3,29,8
1521508,7,2020,2020.07.29,3,29,8
1521608,7,2020,2020.07.29,3,29,8
1521808,7,2020,2020.07.30,4,30,8
1521908,7,2020,2020.07.30,4,30,8
1522408,7,2020,2020.07.29,3,29,8
1522508,8,2020,2020.08.03,1,3,8
1522708,7,2020,2020.07.30,4,30,8
1523108,7,2020,2020.07.30,4,30,8
1523208,7,2020,2020.07.30,4,30,8
1524308,7,2020,2020.07.30,4,30,8
1524708,7,2020,2020.07.31,5,31,8
1524908,7,2020,2020.07.31,5,31,8
1525108,7,2020,2020.07.31,5,31,8
1525208,7,2020,2020.07.31,5,31,8
1525308,7,2020,2020.07.29,3,29,8
1525708,7,2020,2020.07.30,4,30,8
1526008,7,2020,2020.07.30,4,30,8
1526208,8,2020,2020.08.01,6,1,8
1526408,8,2020,2020.08.04,2,4,8
1526508,8,2020,2020.08.01,6,1,8
1526908,7,2020,2020.07.30,4,30,8
1527008,7,2020,2020.07.29,3,29,8
1527208,8,2020,2020.08.02,0,2,8
1527308,8,2020,2020.08.02,0,2,8
1527408,7,2020,2020.07.29,3,29,8
1527508,8,2020,2020.08.03,1,3,8
1527608,7,2020,2020.07.29,3,29,8
1527908,7,2020,2020.07.29,3,29,8
1528108,8,2020,2020.08.03,1,3,8
1528208,7,2020,2020.07.30,4,30,8
1528308,7,2020,2020.07.31,5,31,8
1528408,7,2020,2020.07.29,3,29,8
1528508,7,2020,2020.07.31,5,31,8
1528608,7,2020,2020.07.31,5,31,8
1529408,8,2020,2020.08.03,1,3,8
1529808,8,2020,2020.08.04,2,4,8
1529908,8,2020,2020.08.02,0,2,8
1530108,7,2020,2020.07.30,4,30,8
1530208,7,2020,2020.07.30,4,30,8
1530308,7,2020,2020.07.29,3,29,8
1530508,7,2020,2020.07.30,4,30,8
1530608,7,2020,2020.07.30,4,30,8
1531008,8,2020,2020.08.01,6,1,8
1531108,7,2020,2020.07.30,4,30,8
1531408,8,2020,2020.08.04,2,4,8
1531508,7,2020,2020.07.31,5,31,8
1531808,8,2020,2020.08.01,6,1,8
