"part_id","sday_id","day","month","year","dayofweek"
1001,NA,NA,2,2020,NA
1002,NA,NA,2,2020,NA
1003,NA,NA,2,2020,NA
1004,NA,NA,2,2020,NA
1005,NA,NA,2,2020,NA
1006,NA,NA,2,2020,NA
1007,NA,NA,2,2020,NA
1008,NA,NA,2,2020,NA
1009,NA,NA,2,2020,NA
1010,NA,NA,2,2020,NA
1011,NA,NA,2,2020,NA
1012,NA,NA,2,2020,NA
1013,NA,NA,2,2020,NA
1014,NA,NA,2,2020,NA
1015,NA,NA,2,2020,NA
1016,NA,NA,2,2020,NA
1017,NA,NA,2,2020,NA
1018,NA,NA,2,2020,NA
1019,NA,NA,2,2020,NA
1020,NA,NA,2,2020,NA
1021,NA,NA,2,2020,NA
1022,NA,NA,2,2020,NA
1023,NA,NA,2,2020,NA
1024,NA,NA,2,2020,NA
1025,NA,NA,2,2020,NA
1026,NA,NA,2,2020,NA
1027,NA,NA,2,2020,NA
1028,NA,NA,2,2020,NA
1029,NA,NA,2,2020,NA
1030,NA,NA,2,2020,NA
1031,NA,NA,2,2020,NA
1032,NA,NA,2,2020,NA
1033,NA,NA,2,2020,NA
1034,NA,NA,2,2020,NA
1035,NA,NA,2,2020,NA
1036,NA,NA,2,2020,NA
1037,NA,NA,2,2020,NA
1038,NA,NA,2,2020,NA
1039,NA,NA,2,2020,NA
1040,NA,NA,2,2020,NA
1041,NA,NA,2,2020,NA
1042,NA,NA,2,2020,NA
1043,NA,NA,2,2020,NA
1044,NA,NA,2,2020,NA
1045,NA,NA,2,2020,NA
1046,NA,NA,2,2020,NA
1047,NA,NA,2,2020,NA
1048,NA,NA,2,2020,NA
1049,NA,NA,2,2020,NA
1050,NA,NA,2,2020,NA
1051,NA,NA,2,2020,NA
1052,NA,NA,2,2020,NA
1053,NA,NA,2,2020,NA
1054,NA,NA,2,2020,NA
1055,NA,NA,2,2020,NA
1056,NA,NA,2,2020,NA
1057,NA,NA,2,2020,NA
1058,NA,NA,2,2020,NA
1059,NA,NA,2,2020,NA
1060,NA,NA,2,2020,NA
1061,NA,NA,2,2020,NA
1062,NA,NA,2,2020,NA
1063,NA,NA,2,2020,NA
1064,NA,NA,2,2020,NA
1065,NA,NA,2,2020,NA
1066,NA,NA,2,2020,NA
1067,NA,NA,2,2020,NA
1068,NA,NA,2,2020,NA
1069,NA,NA,2,2020,NA
1070,NA,NA,2,2020,NA
1071,NA,NA,2,2020,NA
1072,NA,NA,2,2020,NA
