part_id,sday_id,dayofweek,month,year,day,wave
10312201,2021.01.24,0,1,2021,24,1
10312301,2021.01.24,0,1,2021,24,1
10312401,2021.01.24,0,1,2021,24,1
10312501,2021.01.24,0,1,2021,24,1
10312601,2021.01.24,0,1,2021,24,1
10312701,2021.01.24,0,1,2021,24,1
10312801,2021.01.24,0,1,2021,24,1
10312901,2021.01.24,0,1,2021,24,1
10313001,2021.01.24,0,1,2021,24,1
10313101,2021.01.24,0,1,2021,24,1
10313201,2021.01.24,0,1,2021,24,1
10313301,2021.01.24,0,1,2021,24,1
10313401,2021.01.24,0,1,2021,24,1
10313501,2021.01.24,0,1,2021,24,1
10313601,2021.01.24,0,1,2021,24,1
10313701,2021.01.24,0,1,2021,24,1
10313801,2021.01.24,0,1,2021,24,1
10313901,2021.01.24,0,1,2021,24,1
10314001,2021.01.24,0,1,2021,24,1
10314101,2021.01.24,0,1,2021,24,1
10314201,2021.01.24,0,1,2021,24,1
10314301,2021.01.24,0,1,2021,24,1
10314401,2021.01.24,0,1,2021,24,1
10314501,2021.01.24,0,1,2021,24,1
10314601,2021.01.24,0,1,2021,24,1
10314701,2021.01.26,2,1,2021,26,1
10314801,2021.01.24,0,1,2021,24,1
10314901,2021.01.24,0,1,2021,24,1
10315001,2021.01.24,0,1,2021,24,1
10315101,2021.01.24,0,1,2021,24,1
10315201,2021.01.24,0,1,2021,24,1
10315301,2021.01.24,0,1,2021,24,1
10315401,2021.01.24,0,1,2021,24,1
10315501,2021.01.27,3,1,2021,27,1
10315601,2021.01.24,0,1,2021,24,1
10315701,2021.01.24,0,1,2021,24,1
10315801,2021.01.27,3,1,2021,27,1
10315901,2021.01.24,0,1,2021,24,1
10316001,2021.01.24,0,1,2021,24,1
10316101,2021.01.24,0,1,2021,24,1
10316201,2021.01.24,0,1,2021,24,1
10316301,2021.01.24,0,1,2021,24,1
10316401,2021.01.24,0,1,2021,24,1
10316501,2021.01.24,0,1,2021,24,1
10316601,2021.01.24,0,1,2021,24,1
10316701,2021.01.24,0,1,2021,24,1
10316801,2021.01.24,0,1,2021,24,1
10316901,2021.01.24,0,1,2021,24,1
10317001,2021.01.24,0,1,2021,24,1
10317101,2021.01.24,0,1,2021,24,1
10317201,2021.01.25,1,1,2021,25,1
10317401,2021.01.24,0,1,2021,24,1
10317501,2021.01.24,0,1,2021,24,1
10317601,2021.01.24,0,1,2021,24,1
10317701,2021.01.24,0,1,2021,24,1
10317801,2021.01.24,0,1,2021,24,1
10317901,2021.01.24,0,1,2021,24,1
10318001,2021.01.24,0,1,2021,24,1
10318101,2021.01.24,0,1,2021,24,1
10318201,2021.01.25,1,1,2021,25,1
10318301,2021.01.25,1,1,2021,25,1
10318401,2021.01.25,1,1,2021,25,1
10318501,2021.01.25,1,1,2021,25,1
10318601,2021.01.25,1,1,2021,25,1
10318701,2021.01.25,1,1,2021,25,1
10318801,2021.01.25,1,1,2021,25,1
10318901,2021.01.25,1,1,2021,25,1
10319001,2021.01.25,1,1,2021,25,1
10319101,2021.01.25,1,1,2021,25,1
10319201,2021.01.25,1,1,2021,25,1
10319301,2021.01.25,1,1,2021,25,1
10319401,2021.01.25,1,1,2021,25,1
10319501,2021.01.25,1,1,2021,25,1
10319601,2021.01.25,1,1,2021,25,1
10319701,2021.01.25,1,1,2021,25,1
10319801,2021.01.25,1,1,2021,25,1
10319901,2021.01.25,1,1,2021,25,1
10320001,2021.01.25,1,1,2021,25,1
10320101,2021.01.25,1,1,2021,25,1
10320201,2021.01.26,2,1,2021,26,1
10320301,2021.01.25,1,1,2021,25,1
10320401,2021.01.25,1,1,2021,25,1
10320501,2021.01.25,1,1,2021,25,1
10320601,2021.01.27,3,1,2021,27,1
10320701,2021.01.25,1,1,2021,25,1
10320801,2021.01.25,1,1,2021,25,1
10320901,2021.01.25,1,1,2021,25,1
10321001,2021.01.25,1,1,2021,25,1
10321101,2021.01.25,1,1,2021,25,1
10321201,2021.01.25,1,1,2021,25,1
10321301,2021.01.25,1,1,2021,25,1
10321401,2021.01.25,1,1,2021,25,1
10321501,2021.01.26,2,1,2021,26,1
10321601,2021.01.25,1,1,2021,25,1
10321701,2021.01.25,1,1,2021,25,1
10321801,2021.01.25,1,1,2021,25,1
10321901,2021.01.25,1,1,2021,25,1
10322001,2021.01.25,1,1,2021,25,1
10322101,2021.01.25,1,1,2021,25,1
