"part_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","cont_id"
1001,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_1"
1001,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_2"
1001,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_3"
1001,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_4"
1001,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_5"
1001,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_6"
1001,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_7"
1001,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_8"
1001,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_9"
1001,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_10"
1001,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_11"
1001,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_12"
1001,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_13"
1001,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_14"
1001,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_15"
1001,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_16"
1001,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_17"
1001,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_18"
1001,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_19"
1001,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1001_baseline_20"
1001,1,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1001_outbreak_1"
1001,27,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1001_outbreak_2"
1002,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1002_baseline_1"
1002,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1002_baseline_2"
1002,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1002_baseline_3"
1002,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1002_baseline_4"
1002,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1002_baseline_5"
1002,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1002_baseline_6"
1002,42,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1002_outbreak_1"
1002,14,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1002_outbreak_2"
1003,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1003_baseline_1"
1003,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1003_baseline_2"
1003,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1003_baseline_3"
1003,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1003_baseline_4"
1003,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1003_baseline_5"
1003,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1003_baseline_6"
1003,45,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1003_outbreak_1"
1003,30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1003_outbreak_2"
1003,25,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1003_outbreak_3"
1003,3,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1003_outbreak_4"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_1"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_2"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_3"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_4"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_5"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_6"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_7"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_8"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_9"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_10"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_11"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_12"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_13"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_14"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_15"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_16"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_17"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_18"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_19"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_20"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_21"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_22"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_23"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_24"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_25"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_26"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_27"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_28"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_29"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_30"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_31"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_32"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_33"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_34"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_35"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_36"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_37"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_38"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_39"
1004,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_40"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_41"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_42"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_43"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_44"
1004,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004_baseline_45"
1005,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005_baseline_1"
1005,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005_baseline_2"
1005,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005_baseline_3"
1005,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005_baseline_4"
1005,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005_baseline_5"
1005,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005_baseline_6"
1005,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005_baseline_7"
1005,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005_baseline_8"
1005,40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1005_outbreak_1"
1005,20,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,"1005_outbreak_2"
1005,70,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,"1005_outbreak_3"
1006,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1006_baseline_1"
1006,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1006_baseline_2"
1006,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1006_outbreak_1"
1006,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1006_outbreak_2"
1006,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1006_outbreak_3"
1006,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1006_outbreak_4"
1007,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_1"
1007,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_2"
1007,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_3"
1007,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_4"
1007,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_5"
1007,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_6"
1007,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_7"
1007,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_8"
1007,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_9"
1007,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_10"
1007,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_11"
1007,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_12"
1007,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_13"
1007,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_14"
1007,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_15"
1007,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_16"
1007,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007_baseline_17"
1007,3,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1007_outbreak_1"
1007,13,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1007_outbreak_2"
1007,42,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1007_outbreak_3"
1007,3,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1007_outbreak_4"
1008,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1008_baseline_1"
1008,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1008_baseline_2"
1008,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1008_baseline_3"
1008,5,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1008_outbreak_1"
1008,40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1008_outbreak_2"
1009,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1009_baseline_1"
1009,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1009_baseline_2"
1009,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1009_baseline_3"
1009,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1009_baseline_4"
1009,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1009_baseline_5"
1010,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_1"
1010,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_2"
1010,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_3"
1010,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_4"
1010,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_5"
1010,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_6"
1010,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_7"
1010,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_8"
1010,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_9"
1010,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_10"
1010,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_11"
1010,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_12"
1010,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_13"
1010,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_14"
1010,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010_baseline_15"
1010,32,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1010_outbreak_1"
1010,10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1010_outbreak_2"
1010,2,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1010_outbreak_3"
1011,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011_baseline_1"
1011,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011_baseline_2"
1011,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011_baseline_3"
1011,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011_baseline_4"
1011,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011_baseline_5"
1011,33,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1011_outbreak_1"
1011,6,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1011_outbreak_2"
1012,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_1"
1012,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_2"
1012,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_3"
1012,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_4"
1012,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_5"
1012,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_6"
1012,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_7"
1012,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_8"
1012,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_9"
1012,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_10"
1012,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_11"
1012,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1012_baseline_12"
1012,50,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,"1012_outbreak_1"
1013,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1013_baseline_1"
1013,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1013_baseline_2"
1013,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1013_baseline_3"
1013,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1013_baseline_4"
1013,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1013_baseline_5"
1013,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1013_outbreak_1"
1013,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1013_outbreak_2"
1014,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014_baseline_1"
1014,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014_baseline_2"
1014,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014_baseline_3"
1014,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014_baseline_4"
1014,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014_baseline_5"
1014,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014_baseline_6"
1014,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014_baseline_7"
1014,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014_baseline_8"
1014,30,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1014_outbreak_1"
1015,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_1"
1015,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_2"
1015,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_3"
1015,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_4"
1015,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_5"
1015,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_6"
1015,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_7"
1015,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_8"
1015,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_9"
1015,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_10"
1015,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_11"
1015,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_12"
1015,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_13"
1015,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_14"
1015,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_15"
1015,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015_baseline_16"
1015,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1015_outbreak_1"
1015,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1015_outbreak_2"
1015,NA,0,90,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1015_outbreak_3"
1016,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1016_baseline_1"
1016,53,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1016_outbreak_1"
1018,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_1"
1018,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_2"
1018,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_3"
1018,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_4"
1018,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_5"
1018,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_6"
1018,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_7"
1018,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_8"
1018,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_9"
1018,60,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_10"
1018,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_11"
1018,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_12"
1018,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_13"
1018,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018_baseline_14"
1018,40,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1018_outbreak_1"
1019,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1019_baseline_1"
1019,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1019_baseline_2"
1019,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1019_baseline_3"
1019,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1019_baseline_4"
1019,10,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,"1019_outbreak_1"
1019,40,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,"1019_outbreak_2"
1020,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_1"
1020,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_2"
1020,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_3"
1020,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_4"
1020,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_5"
1020,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_6"
1020,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_7"
1020,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_8"
1020,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_9"
1020,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_10"
1020,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020_baseline_11"
1020,56,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1020_outbreak_1"
1021,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1021_baseline_1"
1021,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1021_baseline_2"
1021,54,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1021_outbreak_1"
1021,25,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,NA,"1021_outbreak_2"
1022,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1022_baseline_1"
1022,82,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"1022_outbreak_1"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_1"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_2"
1023,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_3"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_4"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_5"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_6"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_7"
1023,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_8"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_9"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_10"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_11"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_12"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_13"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_14"
1023,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_15"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_16"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_17"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_18"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_19"
1023,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023_baseline_20"
