part_id,month,year,sday_id,dayofweek,day,wave
1281507,7,2020,2020.07.15,3,15,7
1281607,7,2020,2020.07.17,5,17,7
1281807,7,2020,2020.07.21,2,21,7
1282607,7,2020,2020.07.15,3,15,7
1283007,7,2020,2020.07.15,3,15,7
1283107,7,2020,2020.07.18,6,18,7
1283207,7,2020,2020.07.15,3,15,7
1283807,7,2020,2020.07.21,2,21,7
1284407,7,2020,2020.07.22,3,22,7
1284507,7,2020,2020.07.17,5,17,7
1284707,7,2020,2020.07.15,3,15,7
1284807,7,2020,2020.07.16,4,16,7
1285107,7,2020,2020.07.15,3,15,7
1285607,7,2020,2020.07.17,5,17,7
1285707,7,2020,2020.07.21,2,21,7
1285907,7,2020,2020.07.15,3,15,7
1286207,7,2020,2020.07.16,4,16,7
1286807,7,2020,2020.07.21,2,21,7
1287207,7,2020,2020.07.15,3,15,7
1287507,7,2020,2020.07.16,4,16,7
1287707,7,2020,2020.07.21,2,21,7
1287807,7,2020,2020.07.21,2,21,7
1288507,7,2020,2020.07.18,6,18,7
1288907,7,2020,2020.07.15,3,15,7
1289007,7,2020,2020.07.16,4,16,7
1289207,7,2020,2020.07.21,2,21,7
1289507,7,2020,2020.07.15,3,15,7
1289607,7,2020,2020.07.19,0,19,7
1289907,7,2020,2020.07.18,6,18,7
1290707,7,2020,2020.07.15,3,15,7
1290907,7,2020,2020.07.15,3,15,7
1291607,7,2020,2020.07.18,6,18,7
1292007,7,2020,2020.07.21,2,21,7
1292107,7,2020,2020.07.15,3,15,7
1292507,7,2020,2020.07.18,6,18,7
1292807,7,2020,2020.07.19,0,19,7
1292907,7,2020,2020.07.15,3,15,7
1293407,7,2020,2020.07.21,2,21,7
1293507,7,2020,2020.07.15,3,15,7
1294107,7,2020,2020.07.18,6,18,7
1294507,7,2020,2020.07.15,3,15,7
1294607,7,2020,2020.07.18,6,18,7
1294807,7,2020,2020.07.15,3,15,7
1295007,7,2020,2020.07.15,3,15,7
1296307,7,2020,2020.07.15,3,15,7
1296707,7,2020,2020.07.15,3,15,7
1298707,7,2020,2020.07.18,6,18,7
1298907,7,2020,2020.07.16,4,16,7
1299707,7,2020,2020.07.19,0,19,7
1299807,7,2020,2020.07.19,0,19,7
1299907,7,2020,2020.07.21,2,21,7
1300007,7,2020,2020.07.21,2,21,7
1300307,7,2020,2020.07.18,6,18,7
1300407,7,2020,2020.07.19,0,19,7
1300507,7,2020,2020.07.18,6,18,7
1300607,7,2020,2020.07.18,6,18,7
1300807,7,2020,2020.07.20,1,20,7
1300907,7,2020,2020.07.19,0,19,7
1301007,7,2020,2020.07.18,6,18,7
1301107,7,2020,2020.07.18,6,18,7
1301207,7,2020,2020.07.19,0,19,7
1301407,7,2020,2020.07.19,0,19,7
1301507,7,2020,2020.07.19,0,19,7
1301707,7,2020,2020.07.18,6,18,7
1301907,7,2020,2020.07.21,2,21,7
1302007,7,2020,2020.07.18,6,18,7
1302107,7,2020,2020.07.19,0,19,7
1302307,7,2020,2020.07.18,6,18,7
1302407,7,2020,2020.07.19,0,19,7
1302607,7,2020,2020.07.19,0,19,7
1302707,7,2020,2020.07.18,6,18,7
1302907,7,2020,2020.07.19,0,19,7
1303007,7,2020,2020.07.18,6,18,7
1303107,7,2020,2020.07.17,5,17,7
1303307,7,2020,2020.07.21,2,21,7
1303607,7,2020,2020.07.19,0,19,7
1303707,7,2020,2020.07.21,2,21,7
1303807,7,2020,2020.07.19,0,19,7
1303907,7,2020,2020.07.18,6,18,7
1304007,7,2020,2020.07.18,6,18,7
1304107,7,2020,2020.07.18,6,18,7
1304207,7,2020,2020.07.20,1,20,7
1304307,7,2020,2020.07.19,0,19,7
1304407,7,2020,2020.07.18,6,18,7
1304507,7,2020,2020.07.19,0,19,7
1304607,7,2020,2020.07.18,6,18,7
1304707,7,2020,2020.07.18,6,18,7
1304807,7,2020,2020.07.19,0,19,7
1305107,7,2020,2020.07.19,0,19,7
1305307,7,2020,2020.07.18,6,18,7
1305407,7,2020,2020.07.21,2,21,7
1305507,7,2020,2020.07.18,6,18,7
1305607,7,2020,2020.07.21,2,21,7
1305707,7,2020,2020.07.19,0,19,7
1305907,7,2020,2020.07.18,6,18,7
1306007,7,2020,2020.07.21,2,21,7
1306207,7,2020,2020.07.20,1,20,7
1306307,7,2020,2020.07.19,0,19,7
1306407,7,2020,2020.07.19,0,19,7
1306507,7,2020,2020.07.19,0,19,7
1306707,7,2020,2020.07.19,0,19,7
1306907,7,2020,2020.07.18,6,18,7
1307007,7,2020,2020.07.18,6,18,7
1307107,7,2020,2020.07.19,0,19,7
1307307,7,2020,2020.07.17,5,17,7
1307507,7,2020,2020.07.18,6,18,7
1307607,7,2020,2020.07.20,1,20,7
1307707,7,2020,2020.07.18,6,18,7
1307807,7,2020,2020.07.21,2,21,7
1307907,7,2020,2020.07.19,0,19,7
1308107,7,2020,2020.07.19,0,19,7
1308307,7,2020,2020.07.18,6,18,7
1308407,7,2020,2020.07.19,0,19,7
1308607,7,2020,2020.07.21,2,21,7
1308707,7,2020,2020.07.19,0,19,7
1308807,7,2020,2020.07.15,3,15,7
1308907,7,2020,2020.07.18,6,18,7
1309007,7,2020,2020.07.18,6,18,7
1309207,7,2020,2020.07.18,6,18,7
1309307,7,2020,2020.07.17,5,17,7
1309507,7,2020,2020.07.16,4,16,7
1309607,7,2020,2020.07.18,6,18,7
1309807,7,2020,2020.07.19,0,19,7
1309907,7,2020,2020.07.19,0,19,7
1310007,7,2020,2020.07.18,6,18,7
1310107,7,2020,2020.07.18,6,18,7
1310207,7,2020,2020.07.20,1,20,7
1310407,7,2020,2020.07.20,1,20,7
1310507,7,2020,2020.07.21,2,21,7
1310707,7,2020,2020.07.19,0,19,7
1311107,7,2020,2020.07.19,0,19,7
1311207,7,2020,2020.07.18,6,18,7
1311307,7,2020,2020.07.21,2,21,7
1311707,7,2020,2020.07.19,0,19,7
1311907,7,2020,2020.07.19,0,19,7
1312107,7,2020,2020.07.18,6,18,7
1312207,7,2020,2020.07.21,2,21,7
1312407,7,2020,2020.07.18,6,18,7
1312507,7,2020,2020.07.19,0,19,7
1312607,7,2020,2020.07.21,2,21,7
1312807,7,2020,2020.07.17,5,17,7
1312907,7,2020,2020.07.19,0,19,7
1313107,7,2020,2020.07.17,5,17,7
1313207,7,2020,2020.07.21,2,21,7
1313307,7,2020,2020.07.21,2,21,7
1313507,7,2020,2020.07.19,0,19,7
1313707,7,2020,2020.07.18,6,18,7
1313807,7,2020,2020.07.18,6,18,7
1313907,7,2020,2020.07.20,1,20,7
1314007,7,2020,2020.07.18,6,18,7
1314207,7,2020,2020.07.19,0,19,7
1314407,7,2020,2020.07.21,2,21,7
1314607,7,2020,2020.07.19,0,19,7
1314707,7,2020,2020.07.21,2,21,7
1314807,7,2020,2020.07.19,0,19,7
1314907,7,2020,2020.07.20,1,20,7
1315007,7,2020,2020.07.18,6,18,7
1315107,7,2020,2020.07.18,6,18,7
1315207,7,2020,2020.07.20,1,20,7
1315407,7,2020,2020.07.18,6,18,7
1316107,7,2020,2020.07.18,6,18,7
1316207,7,2020,2020.07.18,6,18,7
1316307,7,2020,2020.07.18,6,18,7
1316507,7,2020,2020.07.19,0,19,7
1317207,7,2020,2020.07.19,0,19,7
1317407,7,2020,2020.07.18,6,18,7
1317507,7,2020,2020.07.21,2,21,7
1317607,7,2020,2020.07.18,6,18,7
1318607,7,2020,2020.07.19,0,19,7
1318707,7,2020,2020.07.19,0,19,7
1319007,7,2020,2020.07.18,6,18,7
1319607,7,2020,2020.07.19,0,19,7
1319707,7,2020,2020.07.18,6,18,7
1319907,7,2020,2020.07.18,6,18,7
1320607,7,2020,2020.07.21,2,21,7
1320907,7,2020,2020.07.19,0,19,7
1321007,7,2020,2020.07.19,0,19,7
1321107,7,2020,2020.07.22,3,22,7
1321407,7,2020,2020.07.18,6,18,7
1321507,7,2020,2020.07.18,6,18,7
1321807,7,2020,2020.07.18,6,18,7
1321907,7,2020,2020.07.21,2,21,7
1322007,7,2020,2020.07.21,2,21,7
1322107,7,2020,2020.07.21,2,21,7
1322207,7,2020,2020.07.19,0,19,7
1322407,7,2020,2020.07.19,0,19,7
1322507,7,2020,2020.07.18,6,18,7
1322607,7,2020,2020.07.21,2,21,7
1322707,7,2020,2020.07.20,1,20,7
1322807,7,2020,2020.07.21,2,21,7
1323007,7,2020,2020.07.19,0,19,7
1324207,7,2020,2020.07.21,2,21,7
1324307,7,2020,2020.07.17,5,17,7
1325107,7,2020,2020.07.18,6,18,7
1325707,7,2020,2020.07.20,1,20,7
1325907,7,2020,2020.07.19,0,19,7
1326007,7,2020,2020.07.21,2,21,7
1327107,7,2020,2020.07.15,3,15,7
1327307,7,2020,2020.07.17,5,17,7
1327407,7,2020,2020.07.17,5,17,7
1327607,7,2020,2020.07.19,0,19,7
1327807,7,2020,2020.07.21,2,21,7
1328507,7,2020,2020.07.17,5,17,7
1328607,7,2020,2020.07.15,3,15,7
1328807,7,2020,2020.07.15,3,15,7
1329007,7,2020,2020.07.15,3,15,7
1329107,7,2020,2020.07.21,2,21,7
1329607,7,2020,2020.07.19,0,19,7
1329707,7,2020,2020.07.19,0,19,7
1330207,7,2020,2020.07.18,6,18,7
1330707,7,2020,2020.07.19,0,19,7
1330907,7,2020,2020.07.19,0,19,7
1331207,7,2020,2020.07.19,0,19,7
1331507,7,2020,2020.07.18,6,18,7
1331607,7,2020,2020.07.21,2,21,7
1331907,7,2020,2020.07.19,0,19,7
1332007,7,2020,2020.07.15,3,15,7
1332507,7,2020,2020.07.19,0,19,7
1333007,7,2020,2020.07.20,1,20,7
1333307,7,2020,2020.07.18,6,18,7
1333507,7,2020,2020.07.18,6,18,7
1333607,7,2020,2020.07.20,1,20,7
1333707,7,2020,2020.07.15,3,15,7
1333807,7,2020,2020.07.19,0,19,7
1334207,7,2020,2020.07.19,0,19,7
1334307,7,2020,2020.07.20,1,20,7
1334507,7,2020,2020.07.22,3,22,7
1334607,7,2020,2020.07.21,2,21,7
1334807,7,2020,2020.07.16,4,16,7
1335407,7,2020,2020.07.15,3,15,7
1336407,7,2020,2020.07.21,2,21,7
1337007,7,2020,2020.07.17,5,17,7
1337307,7,2020,2020.07.21,2,21,7
1337507,7,2020,2020.07.18,6,18,7
1338007,7,2020,2020.07.18,6,18,7
1338107,7,2020,2020.07.17,5,17,7
1338507,7,2020,2020.07.19,0,19,7
1338607,7,2020,2020.07.19,0,19,7
1338907,7,2020,2020.07.21,2,21,7
1339007,7,2020,2020.07.20,1,20,7
1339107,7,2020,2020.07.18,6,18,7
1339207,7,2020,2020.07.20,1,20,7
1339707,7,2020,2020.07.19,0,19,7
1340207,7,2020,2020.07.19,0,19,7
1340607,7,2020,2020.07.18,6,18,7
1340707,7,2020,2020.07.19,0,19,7
1341307,7,2020,2020.07.17,5,17,7
1342107,7,2020,2020.07.17,5,17,7
1343607,7,2020,2020.07.19,0,19,7
1343807,7,2020,2020.07.19,0,19,7
1344607,7,2020,2020.07.21,2,21,7
1344807,7,2020,2020.07.19,0,19,7
1345107,7,2020,2020.07.19,0,19,7
1345807,7,2020,2020.07.19,0,19,7
1346007,7,2020,2020.07.15,3,15,7
1346207,7,2020,2020.07.21,2,21,7
1346307,7,2020,2020.07.20,1,20,7
1347107,7,2020,2020.07.19,0,19,7
1347407,7,2020,2020.07.15,3,15,7
1347807,7,2020,2020.07.19,0,19,7
1348007,7,2020,2020.07.21,2,21,7
1348507,7,2020,2020.07.21,2,21,7
1348607,7,2020,2020.07.19,0,19,7
1348907,7,2020,2020.07.19,0,19,7
1349107,7,2020,2020.07.15,3,15,7
1349207,7,2020,2020.07.19,0,19,7
1349607,7,2020,2020.07.21,2,21,7
1350107,7,2020,2020.07.21,2,21,7
1350707,7,2020,2020.07.20,1,20,7
1350907,7,2020,2020.07.19,0,19,7
1351507,7,2020,2020.07.16,4,16,7
1351807,7,2020,2020.07.21,2,21,7
1352107,7,2020,2020.07.21,2,21,7
1353007,7,2020,2020.07.21,2,21,7
1353507,7,2020,2020.07.21,2,21,7
1354207,7,2020,2020.07.15,3,15,7
61234307,7,2020,2020.07.19,0,19,7
61242307,7,2020,2020.07.17,5,17,7
61318907,7,2020,2020.07.21,2,21,7
1200108,7,2020,2020.07.31,5,31,8
1200208,8,2020,2020.08.01,6,1,8
1200308,7,2020,2020.07.31,5,31,8
1200408,8,2020,2020.08.01,6,1,8
1200508,7,2020,2020.07.30,4,30,8
1200708,7,2020,2020.07.31,5,31,8
1200808,7,2020,2020.07.30,4,30,8
1200908,7,2020,2020.07.30,4,30,8
1201008,7,2020,2020.07.31,5,31,8
1201108,8,2020,2020.08.03,1,3,8
1201208,8,2020,2020.08.01,6,1,8
1201308,7,2020,2020.07.31,5,31,8
1201508,8,2020,2020.08.04,2,4,8
1201608,7,2020,2020.07.29,3,29,8
1201708,8,2020,2020.08.03,1,3,8
1201808,8,2020,2020.08.03,1,3,8
1201908,7,2020,2020.07.30,4,30,8
1202008,7,2020,2020.07.31,5,31,8
1202208,8,2020,2020.08.03,1,3,8
1202308,8,2020,2020.08.04,2,4,8
1202408,7,2020,2020.07.30,4,30,8
1202608,8,2020,2020.08.04,2,4,8
1202708,8,2020,2020.08.02,0,2,8
1202808,8,2020,2020.08.02,0,2,8
1202908,8,2020,2020.08.03,1,3,8
1203008,7,2020,2020.07.31,5,31,8
1203108,7,2020,2020.07.30,4,30,8
1203208,7,2020,2020.07.31,5,31,8
1203308,7,2020,2020.07.30,4,30,8
1203408,7,2020,2020.07.31,5,31,8
1203508,7,2020,2020.07.30,4,30,8
1203608,7,2020,2020.07.30,4,30,8
1203708,7,2020,2020.07.30,4,30,8
1203808,8,2020,2020.08.03,1,3,8
1204008,7,2020,2020.07.29,3,29,8
1204108,7,2020,2020.07.30,4,30,8
1204208,7,2020,2020.07.30,4,30,8
1204308,7,2020,2020.07.31,5,31,8
1204408,7,2020,2020.07.31,5,31,8
1204708,7,2020,2020.07.29,3,29,8
1204908,8,2020,2020.08.01,6,1,8
1205108,7,2020,2020.07.31,5,31,8
1205208,8,2020,2020.08.03,1,3,8
1205308,7,2020,2020.07.30,4,30,8
1205508,8,2020,2020.08.03,1,3,8
1205708,8,2020,2020.08.03,1,3,8
1205808,7,2020,2020.07.30,4,30,8
1205908,7,2020,2020.07.31,5,31,8
1206008,7,2020,2020.07.29,3,29,8
1206108,7,2020,2020.07.31,5,31,8
1206208,8,2020,2020.08.02,0,2,8
1206408,7,2020,2020.07.30,4,30,8
1206708,7,2020,2020.07.31,5,31,8
1206808,8,2020,2020.08.01,6,1,8
1206908,8,2020,2020.08.01,6,1,8
1207108,8,2020,2020.08.03,1,3,8
1207308,7,2020,2020.07.30,4,30,8
1207408,8,2020,2020.08.02,0,2,8
1207508,7,2020,2020.07.31,5,31,8
1207608,7,2020,2020.07.31,5,31,8
1207708,8,2020,2020.08.01,6,1,8
1207808,7,2020,2020.07.31,5,31,8
1207908,7,2020,2020.07.31,5,31,8
1208008,7,2020,2020.07.30,4,30,8
1208108,8,2020,2020.08.03,1,3,8
1208308,7,2020,2020.07.29,3,29,8
1208508,7,2020,2020.07.31,5,31,8
1208708,7,2020,2020.07.29,3,29,8
1208808,7,2020,2020.07.29,3,29,8
1208908,7,2020,2020.07.31,5,31,8
1209008,8,2020,2020.08.03,1,3,8
1209208,8,2020,2020.08.01,6,1,8
1209308,7,2020,2020.07.30,4,30,8
1209408,7,2020,2020.07.30,4,30,8
1209508,7,2020,2020.07.30,4,30,8
1209808,7,2020,2020.07.31,5,31,8
1210408,7,2020,2020.07.31,5,31,8
1210508,8,2020,2020.08.04,2,4,8
1210608,8,2020,2020.08.03,1,3,8
1210908,7,2020,2020.07.30,4,30,8
1211008,7,2020,2020.07.30,4,30,8
1211108,7,2020,2020.07.31,5,31,8
1211308,7,2020,2020.07.30,4,30,8
1211608,7,2020,2020.07.30,4,30,8
1211808,7,2020,2020.07.30,4,30,8
1211908,8,2020,2020.08.03,1,3,8
1212008,7,2020,2020.07.29,3,29,8
1212108,7,2020,2020.07.29,3,29,8
1212208,7,2020,2020.07.31,5,31,8
1212308,7,2020,2020.07.31,5,31,8
1212408,8,2020,2020.08.04,2,4,8
1212508,8,2020,2020.08.03,1,3,8
1212608,8,2020,2020.08.02,0,2,8
1212708,8,2020,2020.08.01,6,1,8
1212808,7,2020,2020.07.29,3,29,8
1212908,7,2020,2020.07.31,5,31,8
1213008,7,2020,2020.07.31,5,31,8
1213108,7,2020,2020.07.29,3,29,8
1213208,7,2020,2020.07.30,4,30,8
1213408,7,2020,2020.07.30,4,30,8
1213508,7,2020,2020.07.30,4,30,8
1213608,8,2020,2020.08.03,1,3,8
1213708,8,2020,2020.08.04,2,4,8
1213808,7,2020,2020.07.31,5,31,8
1213908,7,2020,2020.07.29,3,29,8
1214008,8,2020,2020.08.01,6,1,8
1214108,7,2020,2020.07.30,4,30,8
1214208,7,2020,2020.07.31,5,31,8
1214408,7,2020,2020.07.30,4,30,8
1214508,7,2020,2020.07.31,5,31,8
1214608,7,2020,2020.07.30,4,30,8
1214708,8,2020,2020.08.02,0,2,8
1214808,7,2020,2020.07.29,3,29,8
1214908,7,2020,2020.07.29,3,29,8
1215108,7,2020,2020.07.29,3,29,8
1215308,7,2020,2020.07.30,4,30,8
1215408,7,2020,2020.07.31,5,31,8
1215608,7,2020,2020.07.30,4,30,8
1215708,7,2020,2020.07.29,3,29,8
1215808,7,2020,2020.07.30,4,30,8
1216008,7,2020,2020.07.29,3,29,8
1216208,7,2020,2020.07.29,3,29,8
1216308,7,2020,2020.07.31,5,31,8
1216508,8,2020,2020.08.01,6,1,8
1216608,7,2020,2020.07.29,3,29,8
1216908,8,2020,2020.08.04,2,4,8
1217008,7,2020,2020.07.31,5,31,8
1217108,7,2020,2020.07.30,4,30,8
1217208,7,2020,2020.07.30,4,30,8
1217408,7,2020,2020.07.31,5,31,8
1217508,7,2020,2020.07.31,5,31,8
1217708,7,2020,2020.07.31,5,31,8
1217808,8,2020,2020.08.03,1,3,8
1217908,7,2020,2020.07.31,5,31,8
1218008,7,2020,2020.07.31,5,31,8
1218108,7,2020,2020.07.29,3,29,8
1218208,7,2020,2020.07.30,4,30,8
1218308,7,2020,2020.07.30,4,30,8
1218508,7,2020,2020.07.30,4,30,8
1218608,8,2020,2020.08.04,2,4,8
1218808,8,2020,2020.08.01,6,1,8
1219008,7,2020,2020.07.31,5,31,8
1219108,7,2020,2020.07.30,4,30,8
1219308,7,2020,2020.07.30,4,30,8
1219408,7,2020,2020.07.29,3,29,8
1219508,7,2020,2020.07.30,4,30,8
1219608,7,2020,2020.07.31,5,31,8
1219908,7,2020,2020.07.31,5,31,8
1220108,7,2020,2020.07.31,5,31,8
1220308,7,2020,2020.07.31,5,31,8
1220408,7,2020,2020.07.31,5,31,8
1220608,8,2020,2020.08.04,2,4,8
1220708,7,2020,2020.07.31,5,31,8
1220808,7,2020,2020.07.30,4,30,8
1220908,8,2020,2020.08.01,6,1,8
1221108,7,2020,2020.07.30,4,30,8
1221208,8,2020,2020.08.01,6,1,8
1221308,7,2020,2020.07.31,5,31,8
1221408,7,2020,2020.07.30,4,30,8
1221508,8,2020,2020.08.03,1,3,8
1221608,7,2020,2020.07.30,4,30,8
1221708,7,2020,2020.07.30,4,30,8
1221908,8,2020,2020.08.01,6,1,8
1222008,7,2020,2020.07.31,5,31,8
1222208,7,2020,2020.07.30,4,30,8
1222308,7,2020,2020.07.30,4,30,8
1222408,7,2020,2020.07.30,4,30,8
1222508,8,2020,2020.08.03,1,3,8
1222608,7,2020,2020.07.31,5,31,8
1222808,7,2020,2020.07.31,5,31,8
1222908,7,2020,2020.07.30,4,30,8
1223008,7,2020,2020.07.31,5,31,8
1223108,7,2020,2020.07.30,4,30,8
1223208,7,2020,2020.07.30,4,30,8
1223408,7,2020,2020.07.31,5,31,8
1223508,8,2020,2020.08.01,6,1,8
1223608,7,2020,2020.07.29,3,29,8
1223708,7,2020,2020.07.29,3,29,8
1223808,7,2020,2020.07.29,3,29,8
1223908,7,2020,2020.07.31,5,31,8
1224008,7,2020,2020.07.29,3,29,8
1224108,8,2020,2020.08.04,2,4,8
1224208,7,2020,2020.07.30,4,30,8
1224308,7,2020,2020.07.29,3,29,8
1224408,7,2020,2020.07.31,5,31,8
1224608,7,2020,2020.07.31,5,31,8
1224808,7,2020,2020.07.29,3,29,8
1225008,7,2020,2020.07.30,4,30,8
1225108,7,2020,2020.07.30,4,30,8
1225208,8,2020,2020.08.04,2,4,8
1225308,7,2020,2020.07.30,4,30,8
1225408,7,2020,2020.07.30,4,30,8
1225608,8,2020,2020.08.03,1,3,8
1225908,7,2020,2020.07.30,4,30,8
1226008,7,2020,2020.07.31,5,31,8
1226208,7,2020,2020.07.31,5,31,8
1226308,8,2020,2020.08.02,0,2,8
1226408,8,2020,2020.08.01,6,1,8
1226608,7,2020,2020.07.31,5,31,8
1226708,7,2020,2020.07.29,3,29,8
1226808,7,2020,2020.07.30,4,30,8
1227108,8,2020,2020.08.03,1,3,8
1227308,7,2020,2020.07.30,4,30,8
1227408,8,2020,2020.08.01,6,1,8
1227508,7,2020,2020.07.31,5,31,8
1227708,7,2020,2020.07.31,5,31,8
1227808,7,2020,2020.07.31,5,31,8
1228008,8,2020,2020.08.01,6,1,8
1228108,7,2020,2020.07.29,3,29,8
1228208,7,2020,2020.07.31,5,31,8
1228408,8,2020,2020.08.03,1,3,8
1228508,8,2020,2020.08.01,6,1,8
1228608,8,2020,2020.08.01,6,1,8
1228808,7,2020,2020.07.30,4,30,8
1228908,7,2020,2020.07.31,5,31,8
1229108,7,2020,2020.07.30,4,30,8
1229308,7,2020,2020.07.29,3,29,8
1229608,7,2020,2020.07.30,4,30,8
1229708,7,2020,2020.07.30,4,30,8
1229808,7,2020,2020.07.31,5,31,8
1229908,8,2020,2020.08.02,0,2,8
1230108,7,2020,2020.07.31,5,31,8
1230308,7,2020,2020.07.30,4,30,8
1230408,8,2020,2020.08.04,2,4,8
1230708,7,2020,2020.07.31,5,31,8
1230808,7,2020,2020.07.29,3,29,8
1230908,8,2020,2020.08.03,1,3,8
1231008,7,2020,2020.07.30,4,30,8
1231108,8,2020,2020.08.02,0,2,8
1231308,8,2020,2020.08.03,1,3,8
1231408,7,2020,2020.07.30,4,30,8
1231508,8,2020,2020.08.03,1,3,8
1231608,7,2020,2020.07.30,4,30,8
1231708,7,2020,2020.07.30,4,30,8
1231808,7,2020,2020.07.31,5,31,8
1231908,7,2020,2020.07.31,5,31,8
1232008,7,2020,2020.07.30,4,30,8
1232108,8,2020,2020.08.03,1,3,8
1232208,7,2020,2020.07.31,5,31,8
1232408,8,2020,2020.08.01,6,1,8
1232708,8,2020,2020.08.01,6,1,8
1232808,7,2020,2020.07.31,5,31,8
1233008,7,2020,2020.07.30,4,30,8
1233108,7,2020,2020.07.29,3,29,8
1233208,7,2020,2020.07.30,4,30,8
1233508,7,2020,2020.07.31,5,31,8
1233608,7,2020,2020.07.30,4,30,8
1233708,8,2020,2020.08.02,0,2,8
1233808,7,2020,2020.07.31,5,31,8
1234108,7,2020,2020.07.30,4,30,8
1234308,7,2020,2020.07.29,3,29,8
1234408,7,2020,2020.07.31,5,31,8
1234508,8,2020,2020.08.01,6,1,8
1234708,8,2020,2020.08.01,6,1,8
1235008,8,2020,2020.08.02,0,2,8
1235108,7,2020,2020.07.29,3,29,8
1235208,7,2020,2020.07.30,4,30,8
1235308,7,2020,2020.07.30,4,30,8
1235408,7,2020,2020.07.30,4,30,8
1235608,7,2020,2020.07.29,3,29,8
1235708,7,2020,2020.07.31,5,31,8
1235808,7,2020,2020.07.29,3,29,8
1235908,7,2020,2020.07.29,3,29,8
1236108,7,2020,2020.07.31,5,31,8
1236208,8,2020,2020.08.03,1,3,8
1236308,8,2020,2020.08.02,0,2,8
1236408,7,2020,2020.07.29,3,29,8
1236608,7,2020,2020.07.31,5,31,8
1236708,8,2020,2020.08.01,6,1,8
1236808,8,2020,2020.08.03,1,3,8
1237308,8,2020,2020.08.03,1,3,8
1237408,7,2020,2020.07.30,4,30,8
1237508,7,2020,2020.07.29,3,29,8
1237608,8,2020,2020.08.01,6,1,8
1237808,8,2020,2020.08.01,6,1,8
1238008,8,2020,2020.08.01,6,1,8
1238108,7,2020,2020.07.30,4,30,8
1238208,8,2020,2020.08.02,0,2,8
1238308,7,2020,2020.07.31,5,31,8
1238408,7,2020,2020.07.29,3,29,8
1238508,7,2020,2020.07.30,4,30,8
1238608,7,2020,2020.07.30,4,30,8
1238908,8,2020,2020.08.02,0,2,8
1239008,8,2020,2020.08.01,6,1,8
1239108,8,2020,2020.08.02,0,2,8
1239308,8,2020,2020.08.03,1,3,8
1239408,7,2020,2020.07.30,4,30,8
1239508,8,2020,2020.08.01,6,1,8
1239708,7,2020,2020.07.29,3,29,8
1239808,8,2020,2020.08.01,6,1,8
1240008,8,2020,2020.08.01,6,1,8
1240208,7,2020,2020.07.29,3,29,8
1240408,7,2020,2020.07.30,4,30,8
1240908,7,2020,2020.07.30,4,30,8
1241008,8,2020,2020.08.03,1,3,8
1241208,8,2020,2020.08.02,0,2,8
1241308,7,2020,2020.07.30,4,30,8
1241408,7,2020,2020.07.30,4,30,8
1241508,7,2020,2020.07.30,4,30,8
1241608,7,2020,2020.07.29,3,29,8
1241708,7,2020,2020.07.30,4,30,8
1241808,7,2020,2020.07.30,4,30,8
1241908,7,2020,2020.07.29,3,29,8
1242008,7,2020,2020.07.29,3,29,8
1242208,7,2020,2020.07.30,4,30,8
1242308,7,2020,2020.07.29,3,29,8
1242408,8,2020,2020.08.04,2,4,8
1242508,8,2020,2020.08.03,1,3,8
1242608,8,2020,2020.08.02,0,2,8
1242708,7,2020,2020.07.29,3,29,8
1242808,8,2020,2020.08.01,6,1,8
1242908,8,2020,2020.08.03,1,3,8
1243108,7,2020,2020.07.29,3,29,8
1243208,8,2020,2020.08.02,0,2,8
1243308,7,2020,2020.07.30,4,30,8
1243408,7,2020,2020.07.29,3,29,8
1243708,8,2020,2020.08.01,6,1,8
1243808,8,2020,2020.08.03,1,3,8
1244008,7,2020,2020.07.29,3,29,8
1244208,8,2020,2020.08.03,1,3,8
1244308,8,2020,2020.08.03,1,3,8
1244408,7,2020,2020.07.30,4,30,8
1244508,7,2020,2020.07.29,3,29,8
1244808,7,2020,2020.07.29,3,29,8
1244908,7,2020,2020.07.31,5,31,8
1245108,7,2020,2020.07.31,5,31,8
1245408,8,2020,2020.08.04,2,4,8
1245608,8,2020,2020.08.04,2,4,8
1245908,7,2020,2020.07.29,3,29,8
1246108,7,2020,2020.07.31,5,31,8
1246308,7,2020,2020.07.31,5,31,8
1246408,7,2020,2020.07.31,5,31,8
1246708,7,2020,2020.07.30,4,30,8
1246808,7,2020,2020.07.31,5,31,8
1246908,8,2020,2020.08.02,0,2,8
1247108,7,2020,2020.07.31,5,31,8
1247208,7,2020,2020.07.29,3,29,8
1247308,7,2020,2020.07.30,4,30,8
1247508,7,2020,2020.07.30,4,30,8
1247708,7,2020,2020.07.29,3,29,8
1248208,7,2020,2020.07.29,3,29,8
1248308,7,2020,2020.07.29,3,29,8
1248408,7,2020,2020.07.29,3,29,8
1248508,8,2020,2020.08.01,6,1,8
1248608,8,2020,2020.08.01,6,1,8
1248708,7,2020,2020.07.30,4,30,8
1248808,7,2020,2020.07.30,4,30,8
1249008,8,2020,2020.08.03,1,3,8
1249108,8,2020,2020.08.03,1,3,8
1249208,8,2020,2020.08.01,6,1,8
1249308,7,2020,2020.07.31,5,31,8
1249508,7,2020,2020.07.30,4,30,8
1249608,7,2020,2020.07.29,3,29,8
1249808,8,2020,2020.08.04,2,4,8
1249908,7,2020,2020.07.30,4,30,8
1250008,7,2020,2020.07.30,4,30,8
