cont_id,cnt_outside_other,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,cnt_gender_all,frequency_multi_all
100000001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100000002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100000003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100000004,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100001001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100001002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100001003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100001004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100001005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100001006,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100001007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100001008,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100001009,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100001010,NA,NA,NA,NA,NA,NA,NA
100001011,NA,NA,NA,NA,NA,NA,NA
100001012,NA,NA,NA,NA,NA,NA,NA
100001013,NA,NA,NA,NA,NA,NA,NA
100001014,NA,NA,NA,NA,NA,NA,NA
100001015,NA,NA,NA,NA,NA,NA,NA
100001016,NA,NA,NA,NA,NA,NA,NA
100001017,NA,NA,NA,NA,NA,NA,NA
100001018,NA,NA,NA,NA,NA,NA,NA
100001019,NA,NA,NA,NA,NA,NA,NA
100001020,NA,NA,NA,NA,NA,NA,NA
100001021,NA,NA,NA,NA,NA,NA,NA
100001022,NA,NA,NA,NA,NA,NA,NA
100001023,NA,NA,NA,NA,NA,NA,NA
100001024,NA,NA,NA,NA,NA,NA,NA
100001025,NA,NA,NA,NA,NA,NA,NA
100001026,NA,NA,NA,NA,NA,NA,NA
100001027,NA,NA,NA,NA,NA,NA,NA
100001028,NA,NA,NA,NA,NA,NA,NA
100001029,NA,NA,NA,NA,NA,NA,NA
100001030,NA,NA,NA,NA,NA,NA,NA
100001031,NA,NA,NA,NA,NA,NA,NA
100001032,NA,NA,NA,NA,NA,NA,NA
100001033,NA,NA,NA,NA,NA,NA,NA
100001034,NA,NA,NA,NA,NA,NA,NA
100001035,NA,NA,NA,NA,NA,NA,NA
100001036,NA,NA,NA,NA,NA,NA,NA
100001037,NA,NA,NA,NA,NA,NA,NA
100001038,NA,NA,NA,NA,NA,NA,NA
100001039,NA,NA,NA,NA,NA,NA,NA
100001040,NA,NA,NA,NA,NA,NA,NA
100001041,NA,NA,NA,NA,NA,NA,NA
100001042,NA,NA,NA,NA,NA,NA,NA
100001043,NA,NA,NA,NA,NA,NA,NA
100001044,NA,NA,NA,NA,NA,NA,NA
100001045,NA,NA,NA,NA,NA,NA,NA
100001046,NA,NA,NA,NA,NA,NA,NA
100001047,NA,NA,NA,NA,NA,NA,NA
100001048,NA,NA,NA,NA,NA,NA,NA
100001049,NA,NA,NA,NA,NA,NA,NA
100002001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100002002,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
100002003,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
100002004,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
100002005,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
100002006,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
100004001,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100004002,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100005001,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100005002,FALSE,FALSE,FALSE,TRUE,FALSE,female,never met
100005003,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100006001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100006002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100006003,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100006004,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100006005,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100006006,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100006007,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100006008,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100006009,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100007001,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
100008001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100008002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100008003,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
100008004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month
100010001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100010002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month
100011001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100011002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100011003,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100011004,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100011005,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days
100014001,TRUE,FALSE,FALSE,FALSE,FALSE,male,1 month
100014002,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks
100016001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100016002,FALSE,FALSE,FALSE,TRUE,TRUE,female,1-2 days
100016003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100016004,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
100016005,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
100016006,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
100016007,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
100016008,NA,NA,NA,NA,NA,NA,NA
100016009,NA,NA,NA,NA,NA,NA,NA
